Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Mo;Mo Error;Zr;Zr Error;Sr;Sr Error;U;U Error;Rb;Rb Error;Th;Th Error;Pb;Pb Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;Zn;Zn Error;W;W Error;Cu;Cu Error;Ni;Ni Error;Co;Co Error;Fe;Fe Error;Mn;Mn Error;Cr;Cr Error;V;V Error;Ti;Ti Error;Sc;Sc Error;Ca;Ca Error;K;K Error;S;S Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bal;Bal Error;Nb;Nb Error;Y;Y Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Al;Al Error;P;P Error;Si;Si Error;Cl;Cl Error;Mg;Mg Error
1177;01.06.2007 03:20;TestAll Geo;300;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;368,01;4,76;446,09;4,7;4,94;3,21;40,57;1,13;7,39;0,78;16,47;2,33;<LOD;1,66;9,67;2,97;<LOD;30,39;0,5;0,16;54,3;5,96;<LOD;34,02;40,1;8,71;38,63;8;<LOD;79,72;26173,78;165,34;1369,64;51,33;87,96;14,61;1642,73;31,5;9419,29;78,24;4,69;2,39;8779,48;97,72;23686,8;230,92;2410,6;196,18;1932,55;30,24;29,31;8,1;437,22;15,13;38,94;6;<LOD;0,67;<LOD;5,21;<LOD;3,17;34,11;5,29;313,41;22,07;201,67;18,57;605991,31;2129,39;28,38;1,46;29,2;1,65;<LOD;51,6;<LOD;1,5;<LOD;1,5;<LOD;1,5;40695,03;529,1;7528,98;210,33;254806,88;1102,47;2541,65;37,91;<LOD;1605,93
1178;01.06.2007 03:29;TestAll Geo;300,18;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;341,9;4,63;435,81;4,69;<LOD;4,84;41,51;1,14;6,66;0,77;20,43;2,45;<LOD;1,68;5,9;3,02;<LOD;31,42;0,37;0,15;50,1;5,92;<LOD;34,33;31,16;8,58;37,44;8,03;<LOD;80,03;25827,82;165,69;1368,18;51,71;70,86;13,94;1287,59;29,12;8855,15;75,63;<LOD;3,53;9001,17;99,76;24649,96;235,15;1642,08;177,4;1970,46;30,55;44,02;8,27;448,51;15,41;44,89;6,13;<LOD;0,68;<LOD;5,15;<LOD;3,2;32,44;5,33;322,05;22,21;180,77;18,4;610384,44;2098,34;27,36;1,46;31,51;1,7;<LOD;51,77;<LOD;1,5;<LOD;1,5;<LOD;1,5;39681,17;515,42;8759,42;213,72;251012,28;1087,29;3211,48;40,84;<LOD;1587,31
1179;01.06.2007 03:39;TestAll Geo;300,62;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;317,91;4,42;354,97;4,21;<LOD;4,43;34,06;1,05;6,78;0,77;34,27;2,75;<LOD;1,7;<LOD;5,03;<LOD;31,05;0,47;0,16;44,74;5,8;<LOD;33,88;<LOD;13,25;36,11;8,13;<LOD;84,27;30248,84;177,2;529,27;38,12;49,77;10,47;55,03;17,55;5828,52;57,66;<LOD;2,74;9370,95;95,43;17271,96;180,45;282,59;114,42;1243,69;27,82;67,25;9,32;488,04;17,53;64,62;7,06;<LOD;0,78;<LOD;5,71;<LOD;3,51;39,91;6,12;301,77;22,99;192,97;19,33;627602,88;2057,73;24,72;1,42;26,13;1,59;<LOD;49,85;<LOD;1,5;<LOD;1,5;<LOD;1,5;43993,21;539,08;8369,38;207,48;239847,64;1050,36;2225,51;35,6;<LOD;1580,65
1180;01.06.2007 03:45;TestAll Geo;300,27;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;304,39;4,34;375,89;4,31;<LOD;4,45;33,52;1,05;6,64;0,78;46,08;3;<LOD;1,7;6,77;3,66;<LOD;29,93;0,36;0,15;48,74;5,84;<LOD;33,16;<LOD;12,85;45,39;8,1;<LOD;82,6;29223,54;173,49;576,74;38,81;38,31;10,58;53,72;17,14;4967,41;50,49;<LOD;2,83;8343,02;90,39;18872,39;187,77;283,38;116,35;1260,11;26,85;71,6;8,97;508,48;16,98;69,57;6,82;<LOD;0,75;<LOD;5,29;<LOD;3,32;48,81;6,05;320,47;22,27;181,59;18,45;648806,31;1932,06;24,59;1,41;28,26;1,61;<LOD;49,93;<LOD;1,5;<LOD;1,5;<LOD;1,5;45177,36;519,02;7063,03;182,75;221490,88;995,92;1806,91;30,82;<LOD;1435,11
1181;01.06.2007 03:51;TestAll Geo;300,26;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;342,31;4,47;404,62;4,38;<LOD;4,46;35,65;1,05;6,56;0,75;35,96;2,71;<LOD;1,57;9,01;3,38;<LOD;29,78;0,43;0,15;56,69;5,91;<LOD;32,78;<LOD;12,97;<LOD;26,39;<LOD;83,71;32941,16;180,47;807,5;42,01;52,75;11,14;55,33;19,58;6078,47;59,73;<LOD;2,94;9207,75;100,49;18104,88;189,02;396,44;122,57;1054,49;25,94;<LOD;12,49;345,92;15,69;23,06;6,37;<LOD;0,72;<LOD;5,52;<LOD;3,5;38,76;5,85;236,38;21,45;127,21;17,86;608967,56;2079,17;29,51;1,44;29,77;1,61;<LOD;49,37;<LOD;1,5;<LOD;1,5;<LOD;1,5;47057,22;556,3;8950,09;209,98;250098,61;1037,99;2088,52;34,44;<LOD;1589,58
1182;01.06.2007 03:57;TestAll Geo;300;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;321,93;4,32;338,54;4,03;<LOD;4,26;32,19;1,01;6,38;0,73;28,06;2,54;<LOD;1,53;5,28;3,12;<LOD;29;0,44;0,15;44,88;5,59;<LOD;32,26;31,74;8,24;35,64;7,65;<LOD;88,51;40381,01;200,08;671,32;40,48;171,79;16,3;541,21;24,52;6892,54;67,15;<LOD;3,74;7201,01;92,39;19037,23;238,57;529,1;168,93;1216,14;24,88;<LOD;11,32;383,15;14,2;34,98;5,76;<LOD;0,64;<LOD;4,92;<LOD;2,99;33,74;5,09;264,75;20,19;163,28;16,97;622058,44;2017,38;23,72;1,37;24,94;1,52;<LOD;48,33;<LOD;1,5;<LOD;1,5;<LOD;1,5;50606,81;568,24;7621,24;188,08;234034,7;993,14;2208,35;33,12;<LOD;1527,54
1183;01.06.2007 04:06;TestAll Geo;300,22;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;314,8;4,26;346,05;4,03;<LOD;4,32;34,16;1,02;6,97;0,74;24,94;2,45;<LOD;1,57;7,27;3,05;<LOD;29,36;0,41;0,15;42,87;5,52;<LOD;32,13;38,34;8,29;<LOD;25,27;<LOD;84,76;35336,11;185,48;741,22;40,78;101,52;14,58;536,12;22,54;6012,35;59,89;<LOD;3,4;7003,82;88,03;20849,07;233,67;499,47;155,38;1209,58;24,86;<LOD;11,22;385,93;14,11;32,76;5,69;<LOD;0,63;<LOD;4,98;<LOD;3,05;33,3;5,05;266,16;20,27;150,12;16,92;611497,06;2041,96;24,06;1,36;25,32;1,52;<LOD;48,44;<LOD;1,5;<LOD;1,5;<LOD;1,5;50582,13;566,18;7213,54;185,04;248749,63;1017,05;1821,83;31,24;<LOD;1513,11
1184;01.06.2007 04:12;TestAll Geo;300,51;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;313,9;4,29;328,43;3,99;<LOD;4,35;32,97;1,02;6,19;0,75;40,29;2,83;<LOD;1,54;6,65;3,48;<LOD;29,51;0,46;0,15;37,55;5,48;<LOD;32,74;32,6;8,33;<LOD;25,67;<LOD;86,83;36899,66;192,38;608,35;39,35;130,38;14,88;510,94;23,63;6585,42;64,61;<LOD;3,38;6717,2;87,85;17672,86;219,95;556,71;157,59;1189,69;25,06;<LOD;11,34;388,1;14,38;32,6;5,8;<LOD;0,65;<LOD;5,05;<LOD;3,06;32,92;5,13;247,98;20,3;141,97;17;623161,88;2017,04;23,75;1,38;26,41;1,56;<LOD;48,35;<LOD;1,5;<LOD;1,5;<LOD;1,5;48677,37;556,06;7218,62;187,37;239864,05;1015,93;2285,52;33,92;<LOD;1509,39
1185;01.06.2007 04:22;TestAll Geo;300,22;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;307,93;4,29;372,79;4,25;<LOD;4,43;35,51;1,05;5,64;0,73;36,24;2,76;<LOD;1,58;8,58;3,41;<LOD;28,98;0,26;0,15;36,31;5,47;<LOD;32,1;<LOD;12,45;<LOD;25,27;<LOD;81,84;28821,46;170,71;404,55;34,77;57,37;12,68;354,51;20,73;6713,24;62,43;<LOD;3,01;6530,23;83,15;23291,41;229,02;229,1;133,85;1148,06;24,62;<LOD;11,4;380,42;14,33;38,79;5,85;<LOD;0,64;<LOD;4,94;<LOD;3;36,41;5,2;248,93;20;154,22;16,85;597494;2037,37;24,95;1,39;24,83;1,56;<LOD;47,66;<LOD;1,5;<LOD;1,5;<LOD;1,5;41402,57;513,92;4771,25;167,79;277699,38;1135,28;1726,12;31,64;<LOD;1521,05
1186;01.06.2007 04:35;TestAll Geo;300,3;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;334,7;4,4;382,28;4,25;<LOD;4,36;35,68;1,04;5,88;0,73;35,46;2,71;<LOD;1,57;10,85;3,4;<LOD;28,41;0,33;0,15;37,52;5,42;<LOD;33,06;29,92;8,18;<LOD;25,18;<LOD;80,36;28166,62;166,74;440,9;35,06;66,48;13,02;407,41;21,76;6743,24;63,72;<LOD;3,36;8112,35;94,76;23848,27;236,44;347,59;141,77;1161,68;25,11;<LOD;11,55;408,28;14,66;34,45;5,87;<LOD;0,66;<LOD;5,06;<LOD;3,05;30,13;5,12;241,27;20,36;149,95;17,19;603250,19;2029,66;25,02;1,38;26,98;1,57;<LOD;47,72;<LOD;1,5;<LOD;1,5;<LOD;1,5;42459,96;521,56;7510,69;192,73;266033,13;1097,34;1913,25;32,82;<LOD;1525,07
1187;01.06.2007 04:41;TestAll Geo;300,46;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;322,5;4,32;390,17;4,27;4,57;2,95;34,97;1,03;6,19;0,74;37,87;2,74;<LOD;1,54;6,93;3,37;<LOD;28,92;0,39;0,15;41,45;5,48;<LOD;31,92;<LOD;12,31;<LOD;25,03;<LOD;80,47;30083,52;171,24;470,3;35,65;63,23;12,91;434,71;21,75;6647,85;62,62;3,98;2,28;8541,43;96,41;24013,92;235,03;515,53;146,97;1167,09;25,17;<LOD;11,41;381,98;14,44;35,43;5,86;<LOD;0,64;<LOD;5,07;<LOD;3,1;29,74;5,11;246,91;20,44;148,4;17,19;612991,19;2033,92;24,84;1,38;26,32;1,55;<LOD;48,16;<LOD;1,5;<LOD;1,5;<LOD;1,5;44580,32;534,65;8563,53;200,91;250254,78;1051,64;2187,23;34,25;<LOD;1562,35
1188;01.06.2007 04:50;TestAll Geo;300,19;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;295,06;3,85;254,48;3,4;3,95;2,51;21,58;1;4,39;0,63;14,42;2,11;<LOD;1,5;7,43;2,65;<LOD;28,35;0,45;0,14;56,62;5,79;<LOD;30,64;31,11;8,02;<LOD;24,84;<LOD;76,73;27159,31;158,84;506,55;35,15;49,75;10,28;58,2;14,8;4344,22;45,83;3,07;1,51;5224,75;70,32;18221,89;181,74;188,43;107,27;412,82;21,5;<LOD;11,85;401,01;15,12;33,97;6,07;<LOD;0,68;<LOD;5,21;<LOD;3,21;38,03;5,45;268,81;20,88;165,37;17,53;678285,38;1753,2;29,56;1,38;50,6;1,7;<LOD;39,53;<LOD;1,5;<LOD;1,5;<LOD;1,5;43919,51;486,26;2811,57;143,34;204041,52;920,33;2672,25;34,41;<LOD;1353,4
1189;01.06.2007 04:55;TestAll Geo;300,36;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;353,55;4,41;268,86;3,56;<LOD;3,91;23,42;1;4,95;0,78;134,06;4,33;<LOD;1,51;13,73;5,27;<LOD;28,35;0,36;0,15;70,96;6,19;<LOD;30,44;79,51;9,1;<LOD;24,06;<LOD;80,01;30283,16;171,22;649,73;38,71;25,91;10,95;231,12;16,44;4503,22;46,94;3,04;1,62;4920,44;68,44;20188,18;199,83;206,97;116,57;439,57;21,03;<LOD;11,42;392,94;14,45;34,98;5,83;<LOD;0,64;<LOD;4,94;<LOD;3,15;31,65;5,11;265,78;20,25;180,83;17,18;701232,63;1669,96;30,43;1,45;56,15;1,88;<LOD;47,89;<LOD;1,5;<LOD;1,5;<LOD;1,5;38183,53;442,57;2465,77;134,16;185464,8;887,99;2067,77;30,62;<LOD;1271,53
1190;01.06.2007 05:10;TestAll Geo;300,06;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;295,6;4;266,59;3,59;<LOD;3,78;20,15;1;4,66;0,65;12,55;2,14;<LOD;1,5;6,56;2,65;<LOD;27,79;0,53;0,15;68,76;5,87;<LOD;30,5;36,8;8,06;<LOD;25,14;<LOD;76,51;24836,93;157,22;560,48;37,26;80,42;13,4;239,7;16,6;5011,8;49,06;3,37;1,89;4642,37;64,92;21239,24;229,03;416,06;140,65;555,93;19,92;23,81;7,2;432,78;13,54;54,1;5,51;<LOD;0,61;<LOD;4,52;<LOD;2,72;39,44;4,83;339,22;19,32;224,18;16,22;671839,63;1760,66;27,91;1,41;48,06;1,72;<LOD;41,21;<LOD;1,5;<LOD;1,5;<LOD;1,5;50290,62;508,27;2911,48;127,28;207379,52;917,69;2706,89;32,3;<LOD;1234,06
1191;01.06.2007 05:16;TestAll Geo;300,57;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;304,87;4,05;299,04;3,78;<LOD;3,78;19,13;1;4,71;0,65;13,24;2,14;<LOD;1,5;5,63;2,65;<LOD;29,22;0,29;0,14;62,45;6,01;<LOD;32,29;<LOD;11,76;40,38;7,5;<LOD;79,87;29672,29;171,03;488,14;36,2;140,62;15,1;314,2;20,36;6080,34;59,47;<LOD;2,88;4232,09;69,4;27055,41;268,06;<LOD;225,76;520,11;20,44;<LOD;10,84;406,08;13,62;46,22;5,55;<LOD;0,61;<LOD;4,68;<LOD;2,86;32,17;4,79;340,88;20,01;222,72;16,79;655413,19;1864,86;27,78;1,41;51,24;1,75;<LOD;41,49;<LOD;1,5;<LOD;1,5;<LOD;1,5;52372,96;549,93;3434,99;142,92;211769,84;930,63;2313,24;32,42;<LOD;1366,97
1192;01.06.2007 05:22;TestAll Geo;300,09;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;291,03;3,92;269,12;3,58;<LOD;3,66;16,81;1;3,86;0,62;10,02;2,04;<LOD;1,5;4,34;2,5;<LOD;29,92;0,44;0,15;63,68;5,71;<LOD;30,65;<LOD;11,74;40,08;7,41;<LOD;75,01;24639,4;155,52;340,47;32,59;109,66;14,06;299,29;19,7;6516,36;60,2;3,57;1,72;3519,01;61,04;22640,82;234,78;262,06;139,54;389,83;19,61;<LOD;10,51;398,99;13,27;41,11;5,38;<LOD;0,59;<LOD;4,59;<LOD;2,83;34,25;4,72;292,99;19,14;182,64;16,05;647821,81;1854,53;26,68;1,38;46,39;1,68;<LOD;38,95;<LOD;1,5;<LOD;1,5;<LOD;1,5;51023,83;535,36;2095,43;128,77;231146,61;999,2;2336,35;32,19;<LOD;1331,41
1193;01.06.2007 05:44;TestAll Geo;300,51;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;300,91;3,91;299,81;3,69;<LOD;3,71;18,65;1;4,3;0,62;12,41;2,07;<LOD;1,5;6,81;2,59;<LOD;28,35;0,36;0,14;61,27;5,85;<LOD;31,21;<LOD;11,72;<LOD;24,34;<LOD;77,57;29223,43;165,49;437,33;34,16;132,25;14,76;321,25;20,27;6228,98;59,48;3,48;1,92;4302,08;68,85;25415,87;255,52;306,17;150,73;267,64;19,27;<LOD;10,43;361,6;13,18;28,47;5,35;<LOD;0,59;<LOD;4,68;<LOD;2,8;33,2;4,76;256,35;18,84;158,07;15,85;639634,88;1924,72;28,96;1,38;50,71;1,7;<LOD;39,61;<LOD;1,5;<LOD;1,5;<LOD;1,5;57120,76;583,61;3619,37;147,41;223841,31;940,23;2416,93;33,34;<LOD;1411,26
1194;01.06.2007 05:52;TestAll Geo;300,19;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;307,56;3,99;258,52;3,48;<LOD;3,64;17,67;1;4,66;0,64;12;2,09;<LOD;1,5;8,45;2,64;<LOD;29,14;0,34;0,14;62,81;5,62;<LOD;30,85;<LOD;12,19;<LOD;24,84;<LOD;72,39;21776,08;144,8;325,15;31,85;147,96;13,48;306,88;20,93;8434,9;69,41;2,7;1,79;4906,62;68;14359,93;180,99;425,7;129,81;466,08;20,49;<LOD;10,85;411,78;13,7;40,53;5,51;<LOD;0,61;<LOD;4,69;<LOD;2,83;31,89;4,8;316,09;20,02;204,16;16,82;648079,75;1876,31;29,25;1,4;50,55;1,72;<LOD;39,8;<LOD;1,5;<LOD;1,5;<LOD;1,5;53430,67;555,7;2673,33;139,03;233997,72;1021,67;2476,45;33,54;<LOD;1335,3
