Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Mo;Mo Error;Zr;Zr Error;Sr;Sr Error;U;U Error;Rb;Rb Error;Th;Th Error;Pb;Pb Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;Zn;Zn Error;W;W Error;Cu;Cu Error;Ni;Ni Error;Co;Co Error;Fe;Fe Error;Mn;Mn Error;Cr;Cr Error;V;V Error;Ti;Ti Error;Sc;Sc Error;Ca;Ca Error;K;K Error;S;S Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bal;Bal Error;Nb;Nb Error;Y;Y Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Al;Al Error;P;P Error;Si;Si Error;Cl;Cl Error;Mg;Mg Error
979;01.06.2007 01:02;TestAll Geo;300,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;290,59;3,78;40,22;1,57;3,84;2,32;19,79;1;3,92;0,63;24,63;2,41;<LOD;1,62;<LOD;7,01;<LOD;30,22;0,36;0,15;41,42;5,59;<LOD;33,88;32,69;8,43;46,88;8,02;<LOD;97,83;52139,3;224,47;2152,56;59,97;223,65;14,25;79,22;19,42;5025,24;55,99;<LOD;2,8;5305,55;78,93;11998,22;180,88;<LOD;198,15;197,37;21,56;<LOD;11,83;365,75;15,06;29,78;6,12;<LOD;0,68;<LOD;5,42;<LOD;3,37;29,77;5,37;227,71;20,96;161;17,91;623515,75;1902,13;16,88;1,28;56,1;1,79;<LOD;40,04;<LOD;1,5;<LOD;1,5;<LOD;1,5;50350,91;551,47;1401,55;129,39;239465,56;981,92;514,11;22,74;<LOD;1432,38
980;01.06.2007 01:21;TestAll Geo;300,43;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;288,54;4,07;399,62;4,37;<LOD;3,9;18,1;1;4,81;0,67;18,96;2,3;<LOD;1,59;8,45;2,92;<LOD;30,13;0,5;0,15;123,41;7,35;<LOD;34,8;157,39;10,96;35,18;8,08;241,48;55,86;31300,48;176,77;703,83;40,7;154,77;12,3;104,2;20,28;7499,33;67,55;3,5;2,04;9472,79;101,23;15164,15;177,55;1769,17;162,3;740,26;24,77;<LOD;12,36;403,13;15,5;44,45;6,3;<LOD;0,7;<LOD;5,51;<LOD;3,56;30,12;5,42;404,91;23,8;244,3;19,63;654780,38;1986,36;29,37;1,5;102,66;2,28;<LOD;43,74;<LOD;1,5;<LOD;1,5;<LOD;1,5;42170,11;528,09;6514,66;205;209061,48;961,71;5201,17;50,9;<LOD;1571,3
981;01.06.2007 01:32;TestAll Geo;300,02;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;296,78;3,98;303,09;3,81;<LOD;3,75;16,68;1;3,68;0,63;17,11;2,24;<LOD;1,52;10,33;2,89;<LOD;29,68;0,36;0,15;98,71;6,85;<LOD;34,24;80,11;9,43;<LOD;26,02;167,58;54,98;31165,96;175,62;1062,59;45,99;192,89;12,53;100,71;21,04;7851,83;67,75;<LOD;2,62;6730,16;82,39;13583,38;165,89;395,51;118,76;596,09;23,63;<LOD;12,4;416,07;15,61;49,92;6,36;<LOD;0,7;<LOD;5,46;<LOD;3,44;30,99;5,44;382,6;23,21;213,93;19,02;635877,13;1976,3;27,47;1,45;97,93;2,22;<LOD;40,05;<LOD;1,5;<LOD;1,5;<LOD;1,5;47171,55;550,6;8909,04;209,57;232341,23;990,85;2068,57;34,31;<LOD;1526,23
982;01.06.2007 01:40;TestAll Geo;300,34;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;309,31;4,07;272,16;3,62;<LOD;3,8;19,48;1;4,4;0,65;18,68;2,3;<LOD;1,59;9,86;2,94;<LOD;30,59;0,49;0,15;102,87;6,94;<LOD;33,69;71,86;9,23;<LOD;26,37;179,72;55,43;31583,91;176,81;799,06;42,13;244,99;13,83;123,21;23,3;8398,71;71,65;<LOD;2,85;7010,38;85,7;15322,06;182,27;416,18;127,35;520,65;22,6;<LOD;11,67;371,88;14,59;32,63;5,92;<LOD;0,65;<LOD;5,32;<LOD;3,37;30,53;5,19;381,34;22,62;254,47;18,95;607968,31;2074,48;31,09;1,51;111,28;2,35;<LOD;41,74;<LOD;1,5;<LOD;1,5;<LOD;1,5;53491,01;590,34;9586,62;211;250686,17;1012,87;2378,18;35,39;<LOD;1548,55
983;01.06.2007 01:51;TestAll Geo;300,43;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;347,42;4,14;164,21;2,81;<LOD;3,53;19,84;1;4,19;0,63;18,56;2,25;<LOD;1,5;<LOD;6,45;<LOD;28,62;0,39;0,14;104,74;6,58;<LOD;31,09;33,6;8,07;<LOD;25,3;<LOD;76,34;24983,07;154,84;434,2;34,14;82,01;11,72;280,88;18,63;6430,65;57,72;<LOD;3,59;11701,88;105,9;15252,68;178,36;<LOD;173,21;626,89;21,58;<LOD;11,65;425,45;14,67;53,35;5,99;<LOD;0,66;<LOD;4,85;<LOD;2,97;37,9;5,22;338,92;20,62;212,89;17,21;667750,38;1778,65;24,71;1,39;81,3;2,04;<LOD;39,07;<LOD;1,5;<LOD;1,5;<LOD;1,5;41151,35;475,22;3127,26;142,86;218269,38;946,93;1366,27;27,59;<LOD;1345,87
984;01.06.2007 01:57;TestAll Geo;300,35;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;373,98;4,28;162,76;2,8;<LOD;3,55;20,21;1;4,33;0,63;17,1;2,23;<LOD;1,55;8,06;2,78;<LOD;28,46;0,42;0,15;108,08;6,69;<LOD;31,71;<LOD;12,9;<LOD;25,72;<LOD;79,56;28269,73;164,38;476,81;35,21;71,08;10,64;62,25;17,12;6136,48;56,15;<LOD;2,37;5813,87;73,46;14758,78;165,69;172,65;105,8;530,73;22,07;<LOD;11,99;400,37;15,22;43,55;6,21;<LOD;0,68;<LOD;5,24;<LOD;3,21;37,27;5,47;293,33;21,11;174,64;17,6;650735,06;1874,48;24,18;1,38;78,57;2,02;<LOD;39,86;<LOD;1,5;<LOD;1,5;<LOD;1,5;46771,03;525,33;2809,4;148,45;230521,72;982,52;1970,64;32,16;<LOD;1417,04
985;01.06.2007 02:03;TestAll Geo;300,04;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;347,06;4,2;170,2;2,9;<LOD;3,7;20,08;1;4,49;0,65;17,28;2,25;<LOD;1,5;8,41;2,83;<LOD;28,58;0,41;0,15;114,43;6,86;<LOD;30,97;39,14;8,32;<LOD;25,61;<LOD;78,2;25604,27;158,86;486,77;35,68;83,79;11,56;273,73;18,66;6409,55;57,96;<LOD;3,52;11723,03;106,68;15296,31;177,01;<LOD;171,31;585,85;21,78;<LOD;11,86;447,67;15,08;51,65;6,08;<LOD;0,67;<LOD;5,04;<LOD;3,08;35,11;5,26;310,81;20,71;208,3;17,48;670246,06;1798,81;25,31;1,41;80,93;2,07;<LOD;40,71;<LOD;1,5;<LOD;1,5;<LOD;1,5;40291,2;475,49;2980,73;144,19;215766,13;953,72;1416,8;28,34;<LOD;1379,58
986;01.06.2007 02:14;TestAll Geo;300,01;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;297,29;4,06;151,78;2,84;<LOD;3,51;15,59;1;3,85;0,64;19,44;2,36;<LOD;1,54;6,26;2,95;<LOD;30,51;0,35;0,15;139,34;7,8;<LOD;33,76;42,48;8,79;50,4;8,12;<LOD;101,08;56384,11;242,69;421;38,52;207,63;17,46;274,39;22,86;5346,89;62,25;<LOD;7,73;27203,72;199,14;10972,84;204,36;<LOD;540,35;616,01;22,58;32,92;8,02;462,74;15,22;62,83;6,18;<LOD;0,68;<LOD;5,1;<LOD;3,17;39,78;5,36;340,17;21,58;222,42;18,1;641895,44;2069,68;20,97;1,39;66,94;1,97;<LOD;41,04;<LOD;1,5;<LOD;1,5;<LOD;1,5;42665,02;549,29;52876,41;442,12;155705,58;778,66;1852,96;31,71;<LOD;1800,47
987;01.06.2007 02:35;TestAll Geo;300,22;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;300,78;4,13;149,27;2,87;<LOD;3,57;15,89;1;3,48;0,65;19,15;2,39;<LOD;1,54;7,35;3,03;<LOD;30,09;0,46;0,16;148,46;8,13;<LOD;34,22;52,47;9,21;55,4;8,27;<LOD;101,28;55529,83;245,43;428,3;39,34;233,47;17,3;279,24;23,23;5968,59;65,51;<LOD;6,12;18182,83;157,64;10925,17;202,97;<LOD;495,01;644,65;22,61;14,86;7,91;417,28;14,83;47,34;6,03;<LOD;0,67;<LOD;5,18;<LOD;3,1;36,98;5,28;339,19;21,48;209,22;17,88;659519,75;1923,96;23,67;1,45;71,4;2,06;<LOD;41,87;<LOD;1,5;<LOD;1,5;<LOD;1,5;46785,64;547,99;29587,17;321,79;167124,39;819,43;1413,3;28,14;<LOD;1540,16
988;01.06.2007 02:43;TestAll Geo;300,03;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;296,22;3,95;148,7;2,78;<LOD;3,51;16,15;1;3,21;0,62;18,62;2,31;<LOD;1,5;4,65;2,85;<LOD;29,38;0,41;0,15;139,22;7,73;<LOD;33;40,66;8,55;49,02;7,87;<LOD;94,21;46465,78;217,85;399,43;36,73;205,44;16,75;300,36;22,1;5802,09;62,14;<LOD;7,5;27827,84;195,15;11295,63;196,76;<LOD;534,26;593,22;21,68;30,11;7,83;450,8;14,8;59,6;6,02;<LOD;0,66;<LOD;4,91;<LOD;3,07;37,4;5,2;341,75;20,86;207,43;17,34;643269,94;2048,27;21,09;1,37;66,78;1,94;<LOD;39,59;<LOD;1,5;<LOD;1,5;<LOD;1,5;46431,67;564,63;53308,26;440,75;157075,17;768,63;2077,22;32,66;<LOD;1731,97
