Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Si;Si Error;Ti;Ti Error;Al;Al Error;Fe;Fe Error;Mn;Mn Error;Mg;Mg Error;Ca;Ca Error;K;K Error;P;P Error;S;S Error;V;V Error;Cr;Cr Error;Ni;Ni Error;Cu;Cu Error;Zn;Zn Error;Sr;Sr Error;Rb;Rb Error;Nb;Nb Error;Zr;Zr Error;Y;Y Error;Pb;Pb Error;Th;Th Error;U;U Error;Mo;Mo Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;W;W Error;Co;Co Error;Sc;Sc Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Cl;Cl Error;Bal;Bal Error
2056;04.06.2024 14:29;TestAll Geo;330,02;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;284320,25;1235,37;7495,97;69,78;108321,99;1332,35;25662,85;159,69;466,01;35,89;<LOD;1581,32;25398,34;167,69;17829,02;196,21;2349,58;75,91;<LOD;198,99;314,93;10,12;131,98;13,9;98,84;15,56;331,18;13,39;63,3;6,05;258,7;3,49;64,23;2,35;29,44;1,88;330,59;4,06;86,89;2,6;727;11,79;5,42;1,06;4,36;2,72;<LOD;1,5;<LOD;2,1;64,73;9,5;<LOD;31,22;0,28;0,17;<LOD;33,68;<LOD;82,77;12,62;3,34;854,66;19,36;<LOD;9,48;415,14;11,9;46,1;4,82;<LOD;0,54;<LOD;4,89;<LOD;2,77;34,72;4,21;359,92;18,04;214,49;14,55;<LOD;61,08;<LOD;1,5;<LOD;1,5;<LOD;1,5;2319,14;36,07;517451,94;2761,48
2057;04.06.2024 14:48;TestAll Geo;330,18;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;270792,63;1227,03;5049,28;53,98;104160,56;1291,14;35873,97;192,77;365,56;36,04;<LOD;1567,21;5426,93;82,9;21212,08;197,82;191,62;57,54;1140,18;126,25;123,48;7,57;185,24;12,41;232,63;18,35;33,56;8,93;678,69;14,71;150,28;2,78;120,58;3,08;20,92;1,81;299,02;3,91;35,17;2,24;682;11,72;8,32;1,13;7,68;3,16;<LOD;1,5;<LOD;2,35;<LOD;18,61;<LOD;33;0,42;0,17;<LOD;38,84;<LOD;95,62;2,66;1,55;1108,6;22,5;120,64;7,46;528,16;13,95;70,62;5,57;0,66;0,41;<LOD;5,4;<LOD;3,03;51,27;4,96;355,6;19,48;237,7;15,97;<LOD;67,11;<LOD;1,5;<LOD;1,5;<LOD;1,5;11286,03;83,54;534764,38;2734,49
2058;04.06.2024 15:03;TestAll Geo;330,02;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;260741,44;1170,91;5243,85;56,58;97863,27;1312,25;36717,16;191,13;304,06;33,72;<LOD;1701,79;7450;92,36;20134,15;192,19;275,36;72,38;3135,31;169,21;119,04;7,97;172,34;12,01;216,64;18;33,71;8,88;683,55;14,48;147,41;2,7;117,67;2,98;19,86;1,76;275,16;3,71;34,74;2,18;663,26;11,34;7,16;1,08;5,08;3,02;<LOD;1,5;<LOD;2,31;<LOD;18,11;<LOD;32,37;0,37;0,17;<LOD;38,49;<LOD;94,85;<LOD;2,59;619,35;20,33;<LOD;10,3;388,77;12,97;39,86;5,29;<LOD;0,59;<LOD;5,49;<LOD;3,08;39,77;4,74;270,66;18,62;154,2;15,1;<LOD;64,46;<LOD;1,5;<LOD;1,5;<LOD;1,5;22831,09;139,59;533044,5;2768,84
2059;04.06.2024 15:17;TestAll Geo;330,39;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;210046,25;1040,48;4832,48;55,29;79825,46;1314,29;35013,07;189,82;358,61;35,14;<LOD;1978,54;20647,49;141,45;17720,16;181,39;744,11;111,4;12340,25;296,95;118,16;8,02;148,83;11,45;200,12;18,22;<LOD;14,44;622,84;14,11;161,97;2,86;117,08;3,03;20,24;1,77;328;4,05;35,83;2,19;622,44;11,18;7,29;1,08;6,99;3,12;<LOD;1,5;<LOD;2,26;<LOD;17,88;<LOD;32,33;0,36;0,17;<LOD;39,35;129,06;55,02;<LOD;4,05;644,28;21,38;<LOD;10,8;410,94;13,72;44,75;5,59;<LOD;0,62;<LOD;5,67;<LOD;3,18;38,25;4,94;242,92;18,77;137,28;15,29;<LOD;63,36;<LOD;1,5;<LOD;1,5;<LOD;1,5;33628,37;191,13;569302,06;2828,96
2060;04.06.2024 15:25;TestAll Geo;330,36;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;264088,13;1204,07;4875,82;54,2;93814,08;1282,25;30571,07;180,87;364,12;35,94;<LOD;1691,74;7737,79;93,32;18575,11;185,55;1061,42;79,88;2882,11;163,87;114,02;7,7;166,48;12,05;209,21;18,28;<LOD;14,57;580,45;13,9;141,17;2,74;103,46;2,93;21,67;1,81;280,25;3,86;37,82;2,24;618,71;11,36;5,7;1,07;7,07;3,07;<LOD;1,5;<LOD;2,31;<LOD;18,02;<LOD;34,19;0,35;0,17;<LOD;39,73;<LOD;92,57;<LOD;2,62;1113;22,62;101,76;7,42;495,87;13,8;71,17;5,59;<LOD;0,62;<LOD;5,43;<LOD;3,06;41,49;4,82;371,86;19,69;244,38;16,07;<LOD;62,63;<LOD;1,5;<LOD;1,5;<LOD;1,5;25772,93;159,26;538065,06;2774,55
2061;04.06.2024 15:44;TestAll Geo;330,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;244638,33;1045,99;4342,71;52,29;74606,23;1030,5;56026,17;242,83;341,88;37,23;<LOD;1462,95;5872,05;87,34;12451,4;167,11;<LOD;78,57;1129;132,84;109,23;7,96;81,46;11,98;93,26;16,96;<LOD;14,24;64,45;6,49;189,67;3,11;92,99;2,67;19,53;1,66;359,17;4,26;26,97;1,79;31,92;3,63;5,67;0,73;<LOD;4,34;<LOD;1,5;<LOD;2,01;13,94;3,09;<LOD;32,16;0,39;0,16;<LOD;35,92;<LOD;110,89;3,31;1,72;729,76;21,19;<LOD;10,62;409,47;13,36;43,29;5,42;<LOD;0,6;<LOD;5,57;<LOD;3,19;36,39;4,78;290,46;19,24;186,42;15,78;<LOD;46,67;<LOD;1,5;<LOD;1,5;<LOD;1,5;5293,87;48,58;588369,81;2283,55
2062;04.06.2024 15:52;TestAll Geo;330,4;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;259695;1067,36;4489,43;54,21;83921,66;1092,7;54496,66;239,23;325,84;36,72;<LOD;1472,01;5711,38;88,76;13027,27;174,6;99,93;53,22;1009,71;133,24;111,33;8,28;91,83;12,43;107,97;17,03;<LOD;14,04;66,18;6,47;188,45;3,1;92,1;2,66;17,54;1,64;385,6;4,38;23,61;1,74;35,15;3,72;5,85;0,73;<LOD;4,34;<LOD;1,5;<LOD;2,02;8,35;3,04;<LOD;32,48;0,51;0,16;<LOD;34,76;<LOD;109,64;<LOD;2,59;818,41;21,76;14,58;7,22;440,12;13,68;48,56;5,51;<LOD;0,61;<LOD;5,59;<LOD;3,15;40,62;4,89;295,9;19,25;176,46;15,66;<LOD;47,01;<LOD;1,5;<LOD;1,5;<LOD;1,5;5320,92;48,45;564566,06;2385,62
2063;04.06.2024 15:58;TestAll Geo;330,35;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;251872,72;1074,74;4232,13;51,73;81312,61;1093,38;52445,54;244,41;364,54;39,16;<LOD;1497,03;9417,52;108,61;13620,64;176,84;89,95;58,77;3970,74;202,25;108,45;7,83;81,49;12,12;115,23;17,78;<LOD;14,8;73,16;6,85;211,68;3,41;93,08;2,77;18,69;1,71;372,05;4,52;23,21;1,81;39,41;4;5,34;0,75;<LOD;4,57;<LOD;1,5;<LOD;2,19;8,29;3,25;<LOD;33,62;0,35;0,16;<LOD;35,38;<LOD;113,12;<LOD;3,17;1113,59;23,24;106,23;7,66;522,31;14,38;79,12;5,81;<LOD;0,64;<LOD;5,54;<LOD;3,18;48,21;5,08;355,57;20,01;226,12;16,31;<LOD;48,1;<LOD;1,5;<LOD;1,5;<LOD;1,5;5598,19;50,68;571008,44;2422,61
2064;04.06.2024 16:12;TestAll Geo;330,44;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;227502,05;1073,47;4830,53;53,78;93941,98;1271,32;31356,76;179,82;342,1;34,58;<LOD;1676,54;8149,64;92,97;21469,97;191,46;500,13;80,32;4090,09;180,69;121,08;7,79;131,76;10,93;207,3;18,07;<LOD;14,5;459,23;12,3;101,16;2,32;115,3;2,99;17,12;1,69;253,24;3,6;28,94;2,06;474,6;9,84;5,47;0,97;4,76;3;<LOD;1,5;<LOD;2,19;<LOD;15,69;<LOD;32,27;0,38;0,16;<LOD;38,22;89,99;51,99;<LOD;2,58;961,42;22,16;40,94;7,24;451,05;13,6;50,9;5,47;<LOD;0,6;<LOD;5,7;<LOD;3,21;36,96;4,77;334,92;20,07;199,44;16,27;<LOD;57,8;<LOD;1,5;<LOD;1,5;<LOD;1,5;18813,39;119,58;573559,13;2664,91
2065;04.06.2024 16:19;TestAll Geo;330,37;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;220928,39;1097,26;4286,09;49,43;76244,44;1121,6;33841,22;191,25;357,44;36,47;<LOD;1599,65;7394,37;83,99;18005,39;168,33;245,24;75;3572,71;161,7;116,09;7,27;117,31;10,02;196,86;18,64;<LOD;15,23;494,03;13,03;125,91;2,62;120,1;3,14;18,41;1,77;284,25;3,88;33,06;2,19;515,62;10,49;6,44;1,04;9,11;3,23;<LOD;1,5;<LOD;2,35;<LOD;16,81;<LOD;34,92;0,51;0,18;<LOD;39,26;150,08;55,61;<LOD;2,34;1344,2;25,44;146,55;8,21;544,27;15,27;86,82;6,18;0,89;0,45;<LOD;5,87;<LOD;3,38;45,19;5,29;383,68;21,33;242,57;17,33;<LOD;61,66;<LOD;1,5;<LOD;1,5;<LOD;1,5;14539,3;100,66;604540,5;2479,78
2066;04.06.2024 16:22;TestAll Geo;6,51;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;;;6118,08;1191,54;;;32700,19;643,04;285,58;119,78;;;;;;;;;;;<LOD;332,8;<LOD;423,17;212,52;64,36;<LOD;47,77;450,9;42,83;123,41;8,87;125,04;10,83;20,88;6,17;279,09;13,2;28,23;7,33;513,63;35,79;8,46;3,7;<LOD;16,12;<LOD;1,5;<LOD;8,08;<LOD;57,83;<LOD;119,4;<LOD;0,82;<LOD;136,73;<LOD;281,73;;;;;;;;;;;;;<LOD;35,47;<LOD;29,58;;;;;;;<LOD;221,11;<LOD;1,5;<LOD;1,5;<LOD;1,5;;;955187,5;1504,33
2067;04.06.2024 16:29;TestAll Geo;330,25;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;231585,41;1165,74;3119,18;48,13;82915,26;1273;37916,14;212,32;375,35;38,84;<LOD;1859,64;9626,53;89,37;17844,32;160,38;520,08;91,3;4599,79;170,44;113,76;7,65;99,91;9,05;202,76;20,18;26,17;10,01;587,2;14,81;159,2;3,05;132,86;3,43;19,64;1,89;323,87;4,33;34,9;2,35;537,86;11,23;7,3;1,13;6,27;3,46;<LOD;1,5;<LOD;2,61;<LOD;18,13;<LOD;37,36;0,45;0,19;<LOD;43,13;114,46;61,34;<LOD;2,5;897,98;24,41;31,54;8,05;449,15;15,17;52,98;6,12;<LOD;0,68;<LOD;6,45;<LOD;3,66;37,07;5,34;322,02;22;199,03;17,92;<LOD;67,42;<LOD;1,5;<LOD;1,5;<LOD;1,5;15324,76;109,73;572351,13;2805,66
2068;04.06.2024 16:42;TestAll Geo;330,06;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;268373,34;1135,22;4222,64;46,63;88068,05;1137,24;33045,37;182,74;356,55;34,75;<LOD;1488,72;2833;58,06;16799,58;160,15;<LOD;83,07;823,11;100,93;100,87;6,78;58,39;9,41;148,56;16,95;<LOD;14,02;151,39;7,81;113,19;2,41;111,48;2,9;17,31;1,64;289,58;3,76;24,08;1,89;284,27;7,71;5,52;0,86;6,96;2,99;<LOD;1,5;<LOD;2,05;<LOD;12,39;<LOD;31,99;0,45;0,16;<LOD;35,05;<LOD;93;<LOD;1,56;1107,06;23,84;127,83;7,95;546,93;14,92;94,07;6,09;1,42;0,45;<LOD;5,62;<LOD;3,13;55,56;5,34;366,22;20,14;225,9;16,34;<LOD;52,32;<LOD;1,5;<LOD;1,5;<LOD;1,5;13236,17;88,95;559998,81;2494,34
2069;04.06.2024 16:49;TestAll Geo;330,43;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;250591,23;1182,32;2892,88;44,62;79471,44;1149,88;40047,14;215,54;353,5;37,6;<LOD;1646,78;3155,92;55,06;14568,75;140,73;<LOD;99,21;1276,18;103;111,84;7,25;47,82;8,09;144,74;18,91;22,79;9,65;173,59;8,9;123,87;2,69;109,8;3,11;18,78;1,79;268,66;3,93;27,6;2,08;321,08;8,75;5,29;0,94;5,74;3,19;<LOD;1,5;<LOD;2,54;<LOD;14,34;<LOD;35,95;<LOD;0,25;<LOD;38,25;<LOD;92,42;<LOD;1,51;798,62;24,62;50,79;8,37;483,72;15,88;65,99;6,43;<LOD;0,71;<LOD;6,35;<LOD;3,65;48,48;5,72;275,13;21,25;151,58;17,2;<LOD;57,96;<LOD;1,5;<LOD;1,5;<LOD;1,5;16236,92;109,45;573461,44;2580,49
2070;04.06.2024 17:05;TestAll Geo;330,11;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;213338,53;1031,39;4238,82;49,38;68854,02;1113,61;33253,35;183,71;308,5;33,49;<LOD;1698,15;12156,09;106,19;16273,4;166,15;471,95;94,36;8040,89;233,24;97,84;7,26;49,9;9,75;123,41;16,78;<LOD;14,19;204,79;8,75;122,61;2,5;110,03;2,89;16,88;1,64;313,48;3,9;26,89;1,92;302,96;7,96;5,53;0,88;6,42;3;<LOD;1,5;<LOD;2,12;<LOD;12,87;<LOD;31,62;0,33;0,16;<LOD;35,25;<LOD;79,26;<LOD;2,98;710,08;21,43;<LOD;10,85;423,96;13,66;48,61;5,55;<LOD;0,61;<LOD;5,68;<LOD;3,23;37,08;4,86;264,53;19,15;170,02;15,75;<LOD;52,38;<LOD;1,5;<LOD;1,5;<LOD;1,5;18001,39;114,67;609148,5;2455,56
2071;04.06.2024 17:14;TestAll Geo;330,05;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;230849,78;1058,76;4208,6;49,42;123348,66;1396,78;36417,91;191,1;588,33;39,06;<LOD;1509,97;7124,62;98,03;22881,5;217,37;787,72;65,86;1967,91;157,24;104,89;7,4;71,58;12,12;102,65;15,88;<LOD;12,96;196,75;8,57;136,68;2,61;143,38;3,18;16,47;1,66;337,64;4,01;41,29;2,1;162,8;6,07;7,48;0,85;7,44;3,23;<LOD;1,5;<LOD;1,97;14,58;4,85;<LOD;31,08;0,4;0,15;<LOD;34,23;<LOD;94,17;<LOD;2,75;940,49;21,09;66,18;7,01;469,78;13,12;61,21;5,31;<LOD;0,59;<LOD;5,16;<LOD;2,84;41,55;4,64;358,5;18,62;211,82;15,01;<LOD;53,19;<LOD;1,5;<LOD;1,5;<LOD;1,5;19307,6;116,32;544674,31;2695,09
2072;04.06.2024 17:21;TestAll Geo;330,58;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;236161;1089,54;4073,09;46,24;98737,56;1215,21;31429,8;182,96;510,02;38,52;<LOD;1471,43;10303,22;102,9;19985,01;187,32;1500,05;70,06;1796,34;138,39;103,88;6,76;74,36;10,86;143,11;17,12;<LOD;13,95;266,29;9,88;162,64;2,91;131,13;3,16;17,24;1,7;317,71;4,05;33,18;2,06;227,6;7,19;5,88;0,87;7,51;3,27;<LOD;1,5;<LOD;2,02;<LOD;11,55;<LOD;32,68;0,45;0,16;<LOD;35,25;122,78;53,08;3,04;1,95;1212,67;22,95;123,47;7,49;547,43;14,09;85,1;5,68;1,45;0,42;<LOD;5,22;<LOD;2,94;49,14;4,94;382,93;19,28;221,39;15,48;<LOD;53,35;<LOD;1,5;<LOD;1,5;<LOD;1,5;16646,29;105,53;568906,38;2534,1
2073;04.06.2024 17:28;TestAll Geo;330,1;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;253748,8;1084,85;3745,4;43,42;111009,46;1260,22;36066,96;188,24;632,05;39,26;<LOD;1418,37;6134,81;95,02;28296,05;239,18;1212,47;62,21;1178,94;139,9;90,33;6,5;55,81;12,49;91,92;15,23;<LOD;12,43;151,54;7,69;125,35;2,48;162,02;3,31;19,26;1,66;298,76;3,77;35,05;2,03;141,46;5,68;7,49;0,83;6,93;3,29;<LOD;1,5;<LOD;1,88;12,09;4,52;<LOD;30,74;0,38;0,15;<LOD;32,74;<LOD;93,27;<LOD;2,61;853,32;19,32;31,67;6,42;452,05;12,12;58,07;4,91;<LOD;0,54;<LOD;4,66;<LOD;2,58;44,06;4,35;319,27;17,01;195,87;13,82;<LOD;52,42;<LOD;1,5;<LOD;1,5;<LOD;1,5;18181,58;109,64;536507,63;2562,36
