Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Si;Si Error;Ti;Ti Error;Al;Al Error;Fe;Fe Error;Mn;Mn Error;Mg;Mg Error;Ca;Ca Error;K;K Error;P;P Error;S;S Error;V;V Error;Cr;Cr Error;Ni;Ni Error;Cu;Cu Error;Zn;Zn Error;Sr;Sr Error;Rb;Rb Error;Nb;Nb Error;Zr;Zr Error;Y;Y Error;Pb;Pb Error;Th;Th Error;U;U Error;Mo;Mo Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;W;W Error;Co;Co Error;Sc;Sc Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Cl;Cl Error;Bal;Bal Error
2761;16.10.2024 11:36;TestAll Geo;330,6;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;233980,72;1009,3;3147,88;40,38;54836,26;881,07;32873,14;180,01;606,76;38,38;<LOD;1466,35;21256,88;139,94;17329,68;175,34;1710,61;67,15;428,8;104,61;82,98;6,36;<LOD;14,75;<LOD;27,65;<LOD;13,59;55,47;5,69;261,06;3,49;65,72;2,25;22,17;1,6;250,22;3,63;22,85;1,59;11,87;2,9;4,92;0,65;<LOD;3,87;<LOD;1,5;<LOD;1,74;3,81;2,33;<LOD;29,22;0,43;0,15;<LOD;31,89;<LOD;92,24;<LOD;4,02;548,29;19,7;<LOD;10,33;451,97;13,19;56,36;5,34;<LOD;0,59;<LOD;5,23;<LOD;2,98;36,33;4,62;254,33;18,11;160,87;14,9;<LOD;41,21;<LOD;1,5;<LOD;1,5;<LOD;1,5;592,01;25,2;620684;2106,73
2760;16.10.2024 11:28;TestAll Geo;330,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;212456,78;974,77;3072,75;39,16;53941,45;850,38;34496,23;184,33;605,88;38,34;<LOD;1380,23;13319,42;105,43;15628,41;155,87;620,37;56,71;131,73;83,75;73,05;6,13;95,87;17,34;<LOD;28,02;<LOD;13,65;59,88;5,85;241,9;3,36;66,98;2,23;20,76;1,58;212,25;3,41;22,25;1,58;13,5;2,95;3,84;0,62;<LOD;3,78;<LOD;1,5;<LOD;1,9;4,38;2,38;<LOD;30,6;<LOD;0,21;<LOD;33,1;<LOD;78,93;3,75;2,03;367,56;19,57;<LOD;10,37;387,44;13,24;35,38;5,37;<LOD;0,6;<LOD;5,48;<LOD;3,1;36,95;4,8;233,52;18,19;133,81;14,84;<LOD;38,85;<LOD;1,5;<LOD;1,5;<LOD;1,5;363,45;23,97;650771,25;1984,79
2759;16.10.2024 11:20;TestAll Geo;330,48;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;227933,13;996,21;3179,14;41,32;60872,09;902,59;32154,4;176,23;627,05;38,15;<LOD;1389,42;14376,55;116,38;16853,38;171,6;708,5;56,83;197,15;93,38;77,88;6,48;<LOD;14,44;<LOD;28,09;<LOD;13,19;58,9;5,71;219,76;3,18;64,06;2,18;18,52;1,54;184,27;3,19;21,64;1,55;12,4;2,86;3,94;0,61;<LOD;3,78;<LOD;1,5;<LOD;1,77;4,34;2,32;<LOD;29,1;0,42;0,14;<LOD;32,26;<LOD;90,94;<LOD;3,34;482,43;19,4;<LOD;10,22;420,2;12,98;44,48;5,24;<LOD;0,58;<LOD;5,39;<LOD;3,05;29,83;4,51;293,19;18,84;173,92;15,33;<LOD;38,33;<LOD;1,5;<LOD;1,5;<LOD;1,5;422,85;23,96;628811,19;2069,01
2758;16.10.2024 11:07;TestAll Geo;330,6;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;176548,39;901,1;4646,36;57,67;150572,14;1678,48;43653,7;209,43;658,84;40,78;<LOD;1735,65;22208,69;171,4;29923,68;265,51;1556,05;75,25;517,42;140,55;135,63;9,05;209,12;14,34;114,87;16,32;32,67;8,67;168,07;8,18;206,11;3,15;160,2;3,26;17,34;1,61;106,09;2,74;24,2;1,86;27,33;3,43;5,5;0,72;<LOD;4,94;<LOD;1,5;<LOD;1,97;13,86;2,92;<LOD;30,76;0,33;0,15;<LOD;34,6;<LOD;100,15;24,98;3,43;637,51;20,93;32,46;7,28;462,94;13,82;60,76;5,6;<LOD;0,62;<LOD;5,46;<LOD;3,17;43,2;4,93;276,18;18,9;166,23;15,43;<LOD;47,71;<LOD;1,5;<LOD;1,5;<LOD;1,5;9740,54;73,38;547330,94;2957,68
2757;15.10.2024 18:18;TestAll Geo;330,32;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;180205,25;910,64;4585,47;57,1;156475,05;1731,99;42892,58;206,11;617,44;39,76;<LOD;1789,17;22000,43;169,96;29924,5;264,36;1570,79;76,15;456,35;137,98;147,93;9,11;210,29;14,33;115,13;16,18;38,27;8,72;151,77;7,84;203,5;3,11;157,18;3,21;16,45;1,58;105,38;2,71;25,34;1,86;26,34;3,38;5,62;0,72;<LOD;4,91;<LOD;1,5;<LOD;1,97;13,47;2,87;<LOD;31,84;0,33;0,15;<LOD;34,37;<LOD;98,99;25,99;3,41;649,74;20,89;31,5;7,24;458,46;13,72;60,59;5,57;<LOD;0,62;<LOD;5,49;<LOD;3,2;39,11;4,84;269,04;18,82;172,34;15,47;<LOD;47,61;<LOD;1,5;<LOD;1,5;<LOD;1,5;9855,37;74,23;538153,06;3038,71
2756;15.10.2024 17:34;TestAll Geo;330,47;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;236734,48;1045,45;3400,75;43,98;61403,61;953,3;35079,19;188,62;557,19;38,18;<LOD;1481,86;14340,44;114,74;12805,22;151,39;1037,57;71,27;2021,33;138,61;81,06;6,84;32,9;9,77;<LOD;29,21;<LOD;14,12;52,31;5,76;262,14;3,54;78,49;2,42;22,03;1,63;201,26;3,42;24,03;1,66;17,18;3,11;4,42;0,66;<LOD;4,13;<LOD;1,5;<LOD;1,86;<LOD;5,28;<LOD;30,03;0,24;0,14;<LOD;33,68;<LOD;81,13;4,27;2,23;710,14;22,22;43,57;7,66;478,83;14,56;63,16;5,89;<LOD;0,65;<LOD;5,66;<LOD;3,2;41,51;5,14;278,64;19,25;188,06;15,89;<LOD;41,47;<LOD;1,5;<LOD;1,5;<LOD;1,5;700,78;27,53;616327,88;2188,26
2755;15.10.2024 17:21;TestAll Geo;330,42;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;241366,69;1119,38;2210,44;42,62;62756,55;1062,23;46106,97;233,53;694,74;44,84;<LOD;1744,29;14344,11;104,63;10477,21;127,37;1916,46;90,14;2505,78;134,65;89,61;7,1;13,55;8,14;71,11;18,1;<LOD;14,23;56,6;6,58;299,38;4,08;91,21;2,8;26,56;1,83;218,88;3,84;28,08;1,9;17,21;3,4;5,03;0,74;<LOD;4,72;<LOD;1,5;<LOD;2,3;<LOD;4,05;<LOD;35,86;0,45;0,17;<LOD;38,39;<LOD;111,26;<LOD;3,03;483,63;22,55;<LOD;11,71;392,86;14,89;40,06;6,07;<LOD;0,68;<LOD;6,4;<LOD;3,7;33,57;5,32;238,12;20,83;163,15;17,28;<LOD;48,03;<LOD;1,5;<LOD;1,5;<LOD;1,5;898,21;32,19;594615,56;2461,82
2754;15.10.2024 17:00;TestAll Geo;330,33;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;252059,34;1038,88;3472,05;43,93;79400,64;1095,69;42840,04;202,74;616,48;38,88;<LOD;1554,03;29584,07;183,52;19212,85;211,53;1267,29;68,34;2496,41;178,34;96,41;6,91;30,81;12,24;<LOD;27,12;<LOD;13,18;68,43;6,03;374,97;4,09;90,61;2,52;24,2;1,63;241,96;3,65;27,03;1,7;17,87;3,07;5,13;0,67;<LOD;4,27;<LOD;1,5;<LOD;1,73;5,63;2,49;<LOD;29,7;0,26;0,14;<LOD;31,48;<LOD;97,66;5,57;3,54;386,54;17,84;<LOD;9,25;352,93;11,78;21,94;4,76;<LOD;0,53;<LOD;4,91;<LOD;2,76;34,25;4,3;217,66;16,55;140,48;13,67;<LOD;42,95;<LOD;1,5;<LOD;1,5;<LOD;1,5;829,13;26,36;561886,13;2368,56
2753;15.10.2024 16:43;TestAll Geo;330,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;229762,48;1123,99;2017,82;34,93;63417,87;1029,12;44983,04;237,64;564,92;43,56;<LOD;1642,11;4179,29;55,37;15150,11;130,04;<LOD;94,77;157,93;65,66;90,02;6,78;<LOD;9,96;55,1;18,9;19,68;10,33;67,33;7,11;162,96;3,16;96,08;2,92;24,65;1,86;318,3;4,4;23,51;1,9;14,13;3,4;5;0,76;<LOD;4,8;<LOD;1,5;<LOD;2,47;6,91;2,82;<LOD;37,2;0,32;0,17;<LOD;41,57;<LOD;113;<LOD;1,52;77,91;20,61;<LOD;10,95;254,03;13,97;<LOD;8,53;<LOD;0,63;<LOD;6,65;<LOD;3,95;19,2;5,09;171,66;20,6;109,84;17,08;<LOD;49,03;<LOD;1,5;<LOD;1,5;<LOD;1,5;1490,79;35,31;615444,69;2388,31
2752;15.10.2024 16:24;TestAll Geo;330,63;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;236200,11;1023,21;3355,33;41,4;66650,77;937,17;35495,08;187,47;508,41;36,71;<LOD;1353,5;5545,35;75,1;20466,01;175,99;542,44;56,25;274,54;88,27;78,49;6,34;<LOD;13,24;<LOD;29,15;<LOD;13,61;55,67;5,75;157,91;2,77;85,9;2,46;20,92;1,6;265,79;3,63;22,57;1,64;17,78;3,06;4,13;0,64;<LOD;4,04;<LOD;1,5;<LOD;1,77;<LOD;3,68;<LOD;30,88;0,38;0,15;<LOD;32,6;<LOD;80,26;<LOD;2,07;434,33;20,26;<LOD;10,6;392,5;13,52;38,66;5,5;<LOD;0,61;<LOD;5,54;<LOD;3,09;40,18;4,95;211,97;18;131,26;14,82;<LOD;40,63;<LOD;1,5;<LOD;1,5;<LOD;1,5;1389,15;29,39;615776,94;2114,94
