Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Mo;Mo Error;Zr;Zr Error;Sr;Sr Error;U;U Error;Rb;Rb Error;Th;Th Error;Pb;Pb Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;Zn;Zn Error;W;W Error;Cu;Cu Error;Ni;Ni Error;Co;Co Error;Fe;Fe Error;Mn;Mn Error;Cr;Cr Error;V;V Error;Ti;Ti Error;Sc;Sc Error;Ca;Ca Error;K;K Error;S;S Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bal;Bal Error;Nb;Nb Error;Y;Y Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Al;Al Error;P;P Error;Si;Si Error;Cl;Cl Error;Mg;Mg Error
895;14.11.2023 12:18;TestAll Geo;330,46;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;326,96;6,6;531,43;6,94;<LOD;300000;88,84;3,21;<LOD;256,01;30,99;4,67;<LOD;3,1;<LOD;8,39;<LOD;43,14;<LOD;300000;48,09;8,01;<LOD;300000;<LOD;19,32;55,67;26,8;<LOD;126,08;51486,09;370,73;562,37;61;78,84;6,74;407,98;10,25;4217;48,81;2,29;1,1;6481,05;55,13;8483,93;87,89;<LOD;218,47;2926,03;43,67;<LOD;14,46;232,87;18;<LOD;10,98;<LOD;0,81;<LOD;9,24;<LOD;5,7;19,07;6,66;189,18;29,38;133,1;24,53;486204,22;3244,96;36,6;2,23;42,76;2,35;<LOD;62,34;<LOD;1,5;<LOD;1,5;<LOD;1,5;100515,75;1481,42;2035,79;91,81;311660,03;1366,82;757,86;35,61;<LOD;2077,83
896;14.11.2023 12:32;TestAll Geo;330,3;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;328,3;4,46;492,19;5,01;<LOD;4,7;74,61;2,57;6,66;0,77;24,21;3,54;<LOD;2,08;8,23;2,9;<LOD;33,53;0,61;0,17;41,65;5,73;<LOD;35,69;35,88;9,12;<LOD;30,51;<LOD;94,86;31076,17;185,45;633,67;41,81;71,49;9,3;333,99;8,17;7051,7;57,06;3,21;1,49;8420,76;74,23;12400,69;121,85;<LOD;150,13;3236,38;37,02;91,03;9,17;468,94;16,83;56,8;6,75;<LOD;0,74;<LOD;7,06;<LOD;4,08;39,63;5,93;372,89;25,75;237,64;20,99;596384,13;2342,53;30,46;1,83;33,18;1,88;<LOD;48,69;<LOD;1,5;<LOD;1,5;<LOD;1,5;83740,41;1083,69;1286,2;62,15;244442,13;1117,61;296,37;23,37;<LOD;1403,05
897;14.11.2023 12:39;TestAll Geo;330,04;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;428,69;5,45;802,44;6,73;<LOD;5,48;80,26;2,83;6,43;0,84;34,9;4,13;<LOD;2,46;6,99;3,31;<LOD;35,76;0,58;0,18;41,21;6,25;<LOD;41,2;26,15;10,11;131,99;19,41;<LOD;102,94;35209,92;208,9;705,98;46,26;49,84;7,57;321,46;8,44;4641,01;54,01;2,81;1,17;6308,07;59,05;12007,48;108,18;95,59;59,82;5507,58;50,8;32,4;10,28;436,26;18,95;48,69;7,61;<LOD;0,85;<LOD;7,97;<LOD;4,6;32,67;6,63;251,37;28,24;148,53;23,16;514664,56;2794,75;31,41;1,96;30,63;1,99;<LOD;53,52;<LOD;1,5;<LOD;1,5;<LOD;1,5;92866,73;1276,88;436,34;64,11;307139,81;1337,94;808,83;30,55;<LOD;1702,56
898;14.11.2023 12:50;TestAll Geo;330,22;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;400,33;5,1;720,68;6,19;<LOD;5,13;73,1;2,64;6,42;0,8;31,74;3,87;<LOD;2,12;5,95;3,1;<LOD;33,01;0,46;0,17;34,08;5,73;<LOD;37,34;29,78;9,43;90,98;17,57;<LOD;84,26;33094,74;196,5;1060,99;50,25;66,73;9,26;372,44;8,89;8220,04;64,43;2,79;1,45;8068,16;73;15185,93;131,91;<LOD;104,22;4329,44;42,17;<LOD;13,5;373,7;16,58;21,73;6,6;<LOD;0,75;<LOD;7,13;<LOD;4,19;29,46;5,91;237,02;24,73;138,9;20,27;529095,38;2639,4;28,32;1,85;27,65;1,86;<LOD;50,13;<LOD;1,5;<LOD;1,5;<LOD;1,5;85310,74;1191,39;493,3;60,16;301185,5;1260,68;482,28;27,35;<LOD;1631,67
899;14.11.2023 12:57;TestAll Geo;330,5;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;370,42;4,55;297,84;3,98;<LOD;4,56;80,71;2,64;6,46;0,77;31,24;3,75;<LOD;2,13;<LOD;6,8;<LOD;34,17;0,54;0,17;31,01;5,61;<LOD;36,36;29,63;9,32;89,49;17,39;<LOD;88,91;38021,66;207,22;673,01;43,29;65,61;8,16;228,16;7,58;5161,81;56,48;2,55;1,19;5725,51;60,43;12540,8;117,03;<LOD;158,86;2546,63;36,89;55,71;9,67;452,92;17,95;57,45;7,27;<LOD;0,81;<LOD;7,32;<LOD;4,36;36,37;6,3;293,7;25,3;183,85;20,72;550655,31;2470,76;31,53;1,86;29,99;1,87;<LOD;48,39;<LOD;1,5;<LOD;1,5;<LOD;1,5;78591,68;1088,67;119,95;53,99;291514,75;1197,92;550,29;26,33;<LOD;1511,89
900;14.11.2023 13:07;TestAll Geo;330,12;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;383,88;4,88;310,95;4,28;<LOD;4,81;87,09;2,87;6,29;0,82;34,55;4,07;<LOD;2,5;4,97;3,25;<LOD;37,08;<LOD;0,25;39,09;6,31;<LOD;42,19;<LOD;15,18;94,72;19,37;<LOD;95,81;39748,79;223,29;523,32;42,81;58,8;6,73;235,95;8,07;4314,22;46,33;2,08;0,97;4599;49,09;10181,65;96,4;<LOD;189,39;1864,73;36,37;<LOD;14,45;345,4;18,26;18,08;7,35;<LOD;0,82;<LOD;8,37;<LOD;4,96;31,99;6,65;238,52;27,13;128,6;22,05;526706,06;2766,15;33,94;1,99;26,49;1,94;<LOD;51,72;<LOD;1,5;<LOD;1,5;<LOD;1,5;84791,78;1235,02;<LOD;90,87;306368,44;1309,04;550,05;30,68;<LOD;1746,92
901;14.11.2023 13:14;TestAll Geo;330,02;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;343,97;4,29;299,85;3,87;<LOD;4,33;80,07;2,56;6,31;0,75;31,77;3,65;<LOD;1,9;<LOD;6,03;<LOD;31,96;0,35;0,15;34,27;5,37;<LOD;33,74;30,28;8,51;107,85;16,26;<LOD;95,18;33008,33;187,6;871,2;44,85;113,27;11,52;257,76;7,92;7700,66;60,62;2,76;1,7;8387,58;86,33;18769,09;166,39;<LOD;129,58;2494,86;30,71;21,41;7,93;410,14;14,68;43,95;5,94;<LOD;0,65;<LOD;6,15;<LOD;3,52;40,61;5,33;326,64;22,05;214,66;18,08;502357,72;2554,85;31,68;1,81;31,51;1,83;<LOD;46,58;<LOD;1,5;<LOD;1,5;<LOD;1,5;95505,52;1173,47;274,25;47,27;324725,22;1265,79;295,31;21,81;<LOD;1432,49
902;14.11.2023 15:00;TestAll Geo;330,2;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;321,01;4,23;311,46;3,97;<LOD;4,39;76,82;2,58;8,21;0,8;29,17;3,64;<LOD;2,02;8,02;2,95;<LOD;31,8;0,58;0,16;29,92;5,37;<LOD;34,37;48,54;9,05;96,4;16,46;132,62;57,15;36076,39;197,41;645,2;41,8;145,02;11,5;244,18;8,17;8720,37;66,01;4,24;1,7;8360,7;85,37;17518,94;160,54;<LOD;127,82;3363,47;34,72;69,1;8,39;439,22;15,34;50,72;6,18;<LOD;0,68;<LOD;6,36;<LOD;3,58;39,39;5,47;395,52;23,92;228,76;19,22;534620,75;2463,78;34,44;1,87;36,28;1,9;<LOD;49,86;<LOD;1,5;<LOD;1,5;<LOD;1,5;86076,69;1112,28;675,92;52,71;297531,72;1204,39;321,1;22,38;<LOD;1429,46
903;14.11.2023 15:08;TestAll Geo;330,56;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;320,74;4,17;265,81;3,67;<LOD;4,23;71,05;2,45;6,64;0,75;26,37;3,51;<LOD;1,96;6,64;2,84;<LOD;32,68;0,56;0,16;35,68;5,48;<LOD;35,33;33,01;8,91;<LOD;29,9;139,72;53,2;31108,12;182,95;596,44;40,26;99,85;9,21;221,35;7,84;8297,8;63,48;2,74;1,23;5238,44;61,7;13217,37;125,96;<LOD;148,47;3243,98;36,72;71,51;8,99;442,84;16,45;51,49;6,63;<LOD;0,73;<LOD;6,99;<LOD;4,08;30,07;5,67;368,01;25,52;229,59;20,76;590325,75;2303,83;31,91;1,81;32,04;1,82;<LOD;46,41;<LOD;1,5;<LOD;1,5;<LOD;1,5;75974,57;1030,16;210,36;51,93;261055;1124,92;350,3;24,06;<LOD;1396,74
904;14.11.2023 15:20;TestAll Geo;330,07;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;301,15;4,04;267,55;3,65;<LOD;4,21;69,93;2,43;6,47;0,74;29,1;3,56;<LOD;1,98;<LOD;6,14;<LOD;31,86;0,57;0,16;33,4;5,37;<LOD;35,12;37,57;8,9;106,89;16,61;<LOD;94,15;31806,89;183,42;798,14;43,4;120,01;9,95;236,92;8,14;8649,5;65,47;3,07;1,32;5607,79;66,32;14374,27;135,86;<LOD;109,39;3027,68;34,92;50,88;8,64;438,09;15,94;48,2;6,4;<LOD;0,71;<LOD;6,75;<LOD;3,99;31,22;5,52;358,45;25,02;212,27;20,26;575363,63;2382,29;31,75;1,8;34,69;1,84;<LOD;45,59;<LOD;1,5;<LOD;1,5;<LOD;1,5;86318,71;1113,66;391,13;53,65;263534,44;1147,32;354,4;24,04;<LOD;1422,77
905;14.11.2023 15:32;TestAll Geo;330,44;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;108,17;2,74;193,43;3,06;<LOD;4,9;159,98;3,26;5,34;0,72;27,42;3,43;<LOD;2;12,24;2,89;<LOD;31,2;0,44;0,15;129,33;7,49;<LOD;34,85;30,21;8,67;125,69;16,54;<LOD;99,58;42540,7;207,02;619,58;40,31;201,83;11,36;139,15;7,34;4613,44;48,16;25,89;2,61;19606,43;129,31;28145,57;206,12;391,76;107,29;648,73;25,78;43,55;8,99;478,57;17,1;60,36;6,88;<LOD;0,77;<LOD;7,09;<LOD;4,2;31,47;5,81;292,38;24,02;166,86;19,5;524617,75;3107,41;17,25;1,61;23,87;1,86;<LOD;47,37;<LOD;1,5;<LOD;1,5;<LOD;1,5;169277,19;1806,11;1262,65;71,64;190791,89;942,18;4452,09;49,73;<LOD;1740,18
906;14.11.2023 15:42;TestAll Geo;330,18;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;370,85;4,35;383,68;4,22;<LOD;4,39;84,55;2,51;5,01;0,69;27,54;3,42;<LOD;1,81;5,18;2,73;<LOD;28,75;0,32;0,15;41,66;5,32;<LOD;32,27;<LOD;13,11;98,83;15,75;<LOD;88;29201,27;171,02;428,08;35,26;<LOD;12,62;148,47;6,17;5423,1;45,91;<LOD;1,85;6058,19;63,75;13145,69;122,5;194,56;70,94;1080,93;26,89;13,53;8,48;445,1;16,1;52,85;6,52;<LOD;0,73;<LOD;6,55;<LOD;3,67;40,08;5,74;256,42;21,57;177,55;17,89;530707,38;2450,7;31,16;1,74;32,81;1,8;<LOD;43,17;<LOD;1,5;<LOD;1,5;<LOD;1,5;101131,41;1163,44;1092,36;57,29;302314,28;1206,69;235;21,23;<LOD;1337,55
907;14.11.2023 16:05;TestAll Geo;330,04;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;334,47;4,25;356,79;4,16;<LOD;4,48;84,59;2,58;6,01;0,73;25,61;3,45;<LOD;1,91;6,03;2,77;<LOD;30,44;0,5;0,16;35,12;5,25;<LOD;33,14;<LOD;13,47;91,91;15,95;<LOD;89,87;28160,15;171,4;367,86;34,96;14,1;8,66;120,26;5,94;5154,47;45,06;2,4;1,26;5857,76;64,51;13374,89;126,46;<LOD;134,89;1416,53;28,22;110,51;8,84;508,37;16,46;73,84;6,65;<LOD;0,73;<LOD;6,54;<LOD;3,75;47,65;5,84;356,25;23,06;235,16;18,88;540434,06;2422,69;28,99;1,76;30,24;1,81;<LOD;45,46;<LOD;1,5;<LOD;1,5;<LOD;1,5;96667,1;1122,93;764,77;52,21;299445,88;1229,84;264,84;20,78;<LOD;1297,03
908;14.11.2023 16:11;TestAll Geo;330,26;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;385,85;4,46;386,87;4,28;<LOD;4,44;83,44;2,54;6,28;0,73;22,72;3,35;<LOD;1,97;6,18;2,7;<LOD;30,14;0,31;0,15;36,96;5,38;<LOD;32,63;<LOD;13,7;<LOD;29,41;<LOD;96,63;37212,64;194,39;420,41;36,17;29,25;8,09;128,42;6,32;5242,24;46,14;2,66;1,18;5505,89;60,16;11244,26;113,57;<LOD;98,02;1185,15;29,39;37,04;9,24;477,99;17,58;64,99;7,12;<LOD;0,79;<LOD;6,94;<LOD;4,03;47,52;6,32;294,55;23,53;157,18;18,96;555084,88;2388,95;30,05;1,75;32,76;1,81;<LOD;45,57;<LOD;1,5;<LOD;1,5;<LOD;1,5;88382,97;1095,52;1047,53;59,21;283994,13;1133,49;438,31;23,55;<LOD;1387,16
909;14.11.2023 16:21;TestAll Geo;330,11;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;362,47;3,97;157,46;2,67;<LOD;3,44;49,18;1,97;4,96;0,64;29,3;3,3;<LOD;1,71;<LOD;5,32;<LOD;28,99;0,3;0,14;147,68;7,24;<LOD;31,7;<LOD;13,05;104,67;15,04;<LOD;74,67;19803,51;135,78;272,38;30,04;68,91;8,04;138,26;5,86;6069,07;46,99;<LOD;3,03;23142,13;106,2;5564,2;81,02;169,58;64,82;747,61;24,06;<LOD;11,89;409,5;15,08;45,56;6,14;<LOD;0,68;<LOD;6,28;<LOD;3,58;38,48;5,42;317,05;21,67;179,41;17,47;599413,88;2303,7;32,77;1,73;79,53;2,16;<LOD;38,11;<LOD;1,5;<LOD;1,5;<LOD;1,5;104404,67;1166,45;949,49;56,24;228232,63;998,34;391,9;21,93;<LOD;1305,62
910;14.11.2023 16:27;TestAll Geo;330,42;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;306,71;3,78;145,99;2,63;<LOD;3,4;44,07;1,94;4,83;0,64;24,15;3,21;<LOD;1,71;5,14;2,58;<LOD;29,86;0,33;0,14;137,98;7,19;<LOD;32,73;<LOD;13,64;94,52;15,19;<LOD;72,07;16881,39;127,99;279,08;30,47;72,67;7,94;132,91;6,05;6101,22;48,5;<LOD;3,22;26225,31;112,69;5314,94;79,93;114,59;63,92;829,66;24,46;<LOD;12,07;418,44;15,14;46,02;6,13;<LOD;0,68;<LOD;6,52;<LOD;3,83;32,36;5,3;373,49;23,16;221,57;18,67;618080,69;2295,75;30,32;1,73;73,49;2,13;<LOD;37,95;<LOD;1,5;<LOD;1,5;<LOD;1,5;97223,5;1156,94;882,26;59,12;214728,11;994,69;432,83;23,93;<LOD;1362,03
911;14.11.2023 16:37;TestAll Geo;330,55;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;351,91;4,01;143,32;2,62;<LOD;3,46;43,35;1,95;5,22;0,66;27,61;3,32;<LOD;1,69;<LOD;5,49;<LOD;30,1;0,45;0,15;135,92;7,19;<LOD;32,91;<LOD;13,67;115,14;15,53;<LOD;73,56;17521;130,95;304,92;31,25;45,26;7,46;122,33;5,54;5643,34;44,87;<LOD;2,69;18957,34;93,87;4669,67;73,53;107,16;58,8;985,08;25,66;43,69;8,36;462,99;15,77;57,83;6,36;<LOD;0,71;<LOD;6,4;<LOD;3,73;43,15;5,62;373,98;22,79;211,43;18,26;620577,63;2209,97;29,92;1,74;72,76;2,14;<LOD;39,01;<LOD;1,5;<LOD;1,5;<LOD;1,5;100307,38;1104,15;639,41;51,23;219318,23;997,59;350,62;20,75;<LOD;1222,69
912;14.11.2023 16:44;TestAll Geo;330,16;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;356,02;3,94;189,49;2,88;<LOD;3,44;46,45;1,93;4,78;0,63;37,65;3,48;<LOD;1,67;<LOD;5,61;<LOD;28,8;<LOD;0,2;175,39;7,67;<LOD;31,71;<LOD;12,8;<LOD;26,62;<LOD;74,63;20194,62;135,97;290,06;30,23;99,6;9,52;198,25;6,75;7056,87;53,11;<LOD;2,61;13479,42;91,39;15030,03;131,97;392,17;79,64;685,9;22,49;<LOD;11,14;372,89;14;26,84;5,64;<LOD;0,63;<LOD;6,09;<LOD;3,51;32,78;5,02;324,69;21,11;191,1;17,07;570287,38;2396,21;32,36;1,71;76,89;2,12;<LOD;37,86;<LOD;1,5;<LOD;1,5;<LOD;1,5;113106,73;1225,47;2715,53;72,13;248121,19;1055,95;704,29;24,48;<LOD;1347,23
