Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Mo;Mo Error;Zr;Zr Error;Sr;Sr Error;U;U Error;Rb;Rb Error;Th;Th Error;Pb;Pb Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;Zn;Zn Error;W;W Error;Cu;Cu Error;Ni;Ni Error;Co;Co Error;Fe;Fe Error;Mn;Mn Error;Cr;Cr Error;V;V Error;Ti;Ti Error;Sc;Sc Error;Ca;Ca Error;K;K Error;S;S Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bal;Bal Error;Nb;Nb Error;Y;Y Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Al;Al Error;P;P Error;Si;Si Error;Cl;Cl Error;Mg;Mg Error
922;20.11.2023 12:20;TestAll Geo;330,03;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;107,63;2,74;197,55;3,09;<LOD;4,86;159,87;3,24;4,56;0,7;25,6;3,36;<LOD;1,88;12,54;2,85;<LOD;31,82;0,4;0,15;131,12;7,53;<LOD;35,42;<LOD;13,91;116,05;16,41;<LOD;99,69;42362,58;206,47;607,67;39,8;208,47;11,54;138,32;7,35;4644,89;48,37;23,5;2,6;19359,83;129,69;28243,23;208,15;263,3;105,03;643,43;25,6;34,29;8,89;465,3;16,89;57,62;6,81;<LOD;0,75;<LOD;7,14;<LOD;4,14;40,23;5,96;282,77;23,71;180,22;19,47;540884;2970,24;16,37;1,59;24,28;1,86;<LOD;46,15;<LOD;1,5;<LOD;1,5;<LOD;1,5;160254,5;1714,9;1232,52;69,65;184812,11;919,61;4127,31;47,32;<LOD;1673,75
923;20.11.2023 12:30;TestAll Geo;330,49;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;369,59;4,13;292,98;3,59;<LOD;3,66;45,95;1,94;3,88;0,61;27,86;3,28;<LOD;1,62;<LOD;5,19;<LOD;28,53;0,33;0,14;96,11;6,28;<LOD;30,94;44,72;8,09;<LOD;26,78;107,8;39,85;19609,13;135,78;308,2;30,92;90,07;9,9;145,53;6,06;6742,15;50,2;4,32;1,38;7038,93;68,37;10686,57;113,79;<LOD;119,16;1102,95;23,54;<LOD;10,99;408,94;13,75;43,71;5,57;<LOD;0,62;<LOD;5,72;<LOD;3,27;35,48;4,89;332,56;20,32;202,37;16,49;548130,75;2371,14;31,58;1,75;95,72;2,33;<LOD;36,98;<LOD;1,5;<LOD;1,5;<LOD;1,5;126976,59;1226,49;360,61;42,93;273036,53;1119,45;526,27;20,23;<LOD;1134,28
924;20.11.2023 12:44;TestAll Geo;330,11;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;388,2;4,4;318,96;3,89;<LOD;3,96;57,27;2,2;4,68;0,68;41,63;3,8;<LOD;1,93;4,81;3,02;<LOD;31,13;0,28;0,15;127,93;7,38;<LOD;35,75;52,77;9,31;83,02;16,24;<LOD;71,51;26888,27;165,26;382,55;34,53;83,12;7,59;186,74;7,19;5826,59;50,7;<LOD;1,57;5458,1;52,51;7620,62;86,08;<LOD;160,46;622,38;25,24;<LOD;11,94;283,08;15,14;<LOD;9,28;<LOD;0,69;<LOD;7,02;<LOD;3,99;24,35;5,53;228,14;22,48;120,71;18,21;525787,19;2673,02;35,39;1,87;93,11;2,43;<LOD;41,7;<LOD;1,5;<LOD;1,5;<LOD;1,5;131543,95;1395,62;163,06;54,62;280072,66;1181,72;645,03;26,2;<LOD;1409,66
925;20.11.2023 12:47;TestAll Geo;44,99;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;386,82;5,16;318,11;4,56;<LOD;4,61;57,7;2,56;4,09;0,78;43,28;4,5;<LOD;1,88;7,68;3,64;<LOD;38,33;<LOD;0,25;130,07;8,7;<LOD;41,68;51;10,88;<LOD;34,07;118,04;56,51;26907,16;194,02;398,35;40,82;<LOD;129,92;<LOD;112,77;8171,48;432,6;;;;;;;;;;;;;;;;;;;<LOD;10,88;<LOD;9,05;;;;;;;959572,69;513,98;36,26;2,19;95,73;2,87;<LOD;47,78;<LOD;1,5;<LOD;1,5;<LOD;1,5;;;;;;;;;;
926;20.11.2023 12:53;TestAll Geo;330,23;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;374,39;4,2;303,25;3,68;<LOD;3,7;44,61;1,95;4,33;0,63;21,02;3,13;<LOD;1,71;7,45;2,57;<LOD;29,44;0,29;0,14;102,49;6,46;<LOD;31,15;36,7;8,21;99,24;15,16;<LOD;74,99;18960,32;134,96;361,81;32,2;77,38;8,74;162,01;6,27;6624,89;50,44;2,25;1,21;6342,9;60,93;9093,34;99,82;<LOD;133,99;1170,81;25,33;<LOD;11,57;382,91;14,43;34,87;5,84;<LOD;0,65;<LOD;6,13;<LOD;3,5;33,36;5,16;341,95;21,79;195,26;17,52;582334,94;2306,47;31,41;1,76;93,53;2,33;<LOD;37,85;<LOD;1,5;<LOD;1,5;<LOD;1,5;109606,9;1160,79;468,84;49,06;256174,63;1114,03;569,63;22,56;<LOD;1221,39
927;20.11.2023 13:00;TestAll Geo;330,07;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;360,84;4,01;184,45;2,89;<LOD;3,69;62;2,14;4,09;0,64;49,67;3,81;<LOD;1,69;5,69;3,04;<LOD;28,96;0,27;0,14;129,15;6,98;<LOD;31,2;43,31;8,31;<LOD;27,32;<LOD;79,59;23507,71;148,6;332,95;31,63;105,43;8,92;143,23;6,51;7386,21;54,7;2,21;1,09;4591,15;54,47;9978,43;105,56;<LOD;135,07;555,52;23,26;<LOD;11,79;395,53;15,09;34,76;6,08;<LOD;0,68;<LOD;6,23;<LOD;3,58;38,72;5,47;273,17;21;159,47;17,06;579171,81;2371,26;36,38;1,79;90,86;2,32;<LOD;38,67;<LOD;1,5;<LOD;1,5;<LOD;1,5;120535,03;1243,11;558,09;51,09;244172,2;1073,91;702,06;23,76;<LOD;1256,28
928;20.11.2023 13:06;TestAll Geo;330,21;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;348,58;4,25;184,2;3,1;<LOD;3,97;63,07;2,35;5,22;0,73;62,17;4,39;<LOD;2,02;6,67;3,51;<LOD;32,17;0,35;0,15;111,7;7,32;<LOD;36,82;<LOD;15,29;109,51;17,3;<LOD;79,7;31806,59;185,36;370,38;35,89;72,7;6,73;119,93;6,14;4771,58;42,85;<LOD;1,28;3730,35;43,52;8367,21;86,49;<LOD;156,36;722,17;27,73;<LOD;14,05;441,02;17,77;51,32;7,19;<LOD;0,8;<LOD;7,64;<LOD;4,52;34,3;6,21;332,13;25,64;207,66;20,89;605528,19;2384,51;35,46;1,93;89,16;2,48;<LOD;44,74;<LOD;1,5;<LOD;1,5;<LOD;1,5;103509,18;1190,06;392,64;56,16;225895,44;1073,3;883,59;26,91;<LOD;1374,5
929;20.11.2023 13:23;TestAll Geo;330,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;386,94;4,35;176,32;2,99;<LOD;3,84;60,31;2,25;4,77;0,69;48,88;4,01;<LOD;1,97;9,48;3,27;<LOD;31,14;0,34;0,15;111,71;7,11;<LOD;35,01;<LOD;14,84;98,61;16,52;<LOD;72,3;27019,08;168;377,18;34,86;63,68;6,98;109,05;6,03;5045,59;44,66;<LOD;1,86;8612,08;64,06;9642,54;94,55;<LOD;158,25;727,52;26,66;18,71;9,03;449,09;17,14;52,79;6,92;<LOD;0,77;<LOD;7,28;<LOD;4,13;42,21;6,13;339,35;24,72;197,84;19,97;607282,19;2356,59;35,53;1,88;85,85;2,39;<LOD;42,18;<LOD;1,5;<LOD;1,5;<LOD;1,5;95957,41;1153,1;1090,91;62,66;228371,98;1064,23;886,07;27,27;<LOD;1421,47
930;20.11.2023 13:34;TestAll Geo;330,2;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;333,65;3,87;270,51;3,39;<LOD;3,56;46,45;1,92;4,5;0,63;44,02;3,61;<LOD;1,66;6,97;2,9;<LOD;28,18;0,22;0,13;69,9;5,65;<LOD;30,59;30,16;7,85;<LOD;25,74;<LOD;77,14;22709,57;143,16;252,41;29,41;77,75;8,16;147,86;6,14;7004,2;50,99;<LOD;1,51;4446,88;50,38;8911,98;94,95;<LOD;137,73;692,11;24,18;<LOD;12,13;424,87;15,46;41,56;6,21;<LOD;0,69;<LOD;6,34;<LOD;3,74;34,69;5,45;267,4;21,39;156,97;17,44;608346,81;2218,05;34,03;1,7;62,43;1,96;<LOD;37,76;<LOD;1,5;<LOD;1,5;<LOD;1,5;100778,84;1110,22;541,89;51,56;237259,64;1022,72;551,2;23,23;<LOD;1252,23
931;20.11.2023 13:44;TestAll Geo;330,85;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;358,96;4,2;306,89;3,76;<LOD;3,82;53,15;2,15;4,68;0,8;239,86;7,06;<LOD;2;20,74;5,66;<LOD;30,86;<LOD;0,22;77,6;6,2;<LOD;33,63;111,05;10,08;<LOD;27,99;<LOD;65,51;23217,73;151,38;327,13;32,48;72,34;7,64;161,69;6,68;6313,9;51,44;<LOD;1,42;4239,14;47,96;9048,82;92,77;110,13;55,78;580,71;24,37;<LOD;12,16;357,95;15,41;25,13;6,24;<LOD;0,7;<LOD;6,87;<LOD;4,11;26,43;5,45;269,03;22,79;161,35;18,59;569813,94;2502,63;38,08;1,86;67,72;2,21;<LOD;46,81;<LOD;1,5;<LOD;1,5;<LOD;1,5;113517,48;1264,42;435,76;56,35;259058,17;1163,36;704,3;26,41;<LOD;1367,57
