Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Si;Si Error;Ti;Ti Error;Al;Al Error;Fe;Fe Error;Mn;Mn Error;Mg;Mg Error;Ca;Ca Error;K;K Error;P;P Error;S;S Error;V;V Error;Cr;Cr Error;Ni;Ni Error;Cu;Cu Error;Zn;Zn Error;Sr;Sr Error;Rb;Rb Error;Nb;Nb Error;Zr;Zr Error;Y;Y Error;Pb;Pb Error;Th;Th Error;U;U Error;Mo;Mo Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;W;W Error;Co;Co Error;Sc;Sc Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Cl;Cl Error;Bal;Bal Error
3098;19.12.2024 14:43;TestAll Geo;330,23;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;324613,75;1258,7;6004,24;53,79;116697,8;1208,26;19091,38;137,36;462,14;34,94;<LOD;1236,07;6414,29;81,32;9228,4;131,62;551,42;46,11;257,36;83,32;104,96;6,88;<LOD;17,01;<LOD;27,08;<LOD;12,55;20,11;4,51;147,06;2,67;39,64;1,86;26,44;1,64;621,31;5,15;31,96;1,65;15,11;3;3,79;0,61;<LOD;3,43;<LOD;1,5;<LOD;1,68;5,91;2,45;<LOD;30,17;0,36;0,15;<LOD;31,1;<LOD;75,36;<LOD;2,43;832,58;17,97;26,68;5,97;427,46;11,19;40,26;4,47;<LOD;0,5;<LOD;4,54;<LOD;2,46;37;3,97;341,31;16,71;214,39;13,61;<LOD;36,26;<LOD;1,5;<LOD;1,5;<LOD;1,5;222,01;19,2;510181;2479,74
3097;19.12.2024 13:58;TestAll Geo;330,08;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;237226,58;1112,39;4031,46;46,54;67738,3;878,28;14862,62;124,76;455,11;35,04;<LOD;1171,75;3432;47,8;5321,47;83,68;<LOD;69,03;<LOD;142,96;86,18;6,27;61,12;15,43;<LOD;29,26;<LOD;14,1;<LOD;7,73;122,55;2,52;36,7;1,85;21,8;1,63;603,3;5,2;31,11;1,66;10,39;2,92;3,92;0,63;<LOD;3,51;<LOD;1,5;<LOD;1,78;<LOD;4,85;<LOD;31,62;0,43;0,15;<LOD;33,54;<LOD;54,51;2,1;0,97;951,1;22,16;84,61;7,44;500,43;14;72,4;5,66;<LOD;0,62;<LOD;5,51;<LOD;3,12;36,73;4,8;374,79;20,08;230,97;16,27;<LOD;36,48;<LOD;1,5;<LOD;1,5;<LOD;1,5;435,39;23,02;655383,94;1988,24
3096;19.12.2024 13:50;TestAll Geo;330,45;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;204769,38;1012,58;3878,43;44,77;68233,75;883,16;16769,38;133,15;848,17;42,67;<LOD;1163,52;3578,86;46,96;4905,59;78,7;<LOD;69,82;<LOD;144,2;100,34;6,27;79,88;14,99;68,97;15,87;<LOD;14,37;<LOD;7,86;137,66;2,67;39,54;1,9;23,44;1,65;596,81;5,21;28,4;1,64;10,44;2,95;3,61;0,62;<LOD;3,59;<LOD;1,5;<LOD;1,93;5,13;2,41;<LOD;32,02;0,35;0,15;<LOD;35,37;<LOD;57,84;1,95;0,95;1028,97;22,98;96,8;7,66;508,22;14,36;73,26;5,79;<LOD;0,63;<LOD;5,63;<LOD;3,25;35,83;4,9;371,1;20,66;236,34;16,82;<LOD;36,62;<LOD;1,5;<LOD;1,5;<LOD;1,5;441,57;23,29;684533,06;1920,4
3095;19.12.2024 13:21;TestAll Geo;330,09;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;208448,8;961,97;6006,54;59,67;101325,49;1155,78;33865,06;185,84;1197,89;48,53;<LOD;1332,1;5162,11;76,73;11742,74;150,96;2020,58;66,92;<LOD;141;188,89;8,78;20,08;10,79;102,98;16,22;<LOD;14,21;107,29;6,99;328,14;3,95;65,15;2,22;10,71;1,49;252,55;3,76;30,4;1,71;9,39;2,86;2,12;0,58;<LOD;4,05;<LOD;1,5;<LOD;1,85;5,62;2,36;<LOD;31,78;0,35;0,15;<LOD;34,29;<LOD;93,71;3,02;1,53;1827,42;24,76;45,38;7,04;447,64;13,15;45,82;5,25;<LOD;0,58;<LOD;5,48;<LOD;3,11;33,22;4,56;333,12;19,98;215,78;16,36;<LOD;36,6;<LOD;1,5;<LOD;1,5;<LOD;1,5;396,35;23,18;618320,44;2261,34
3094;19.12.2024 13:12;TestAll Geo;330,37;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;208867,09;978,58;6052,67;60;100293,96;1162,2;33923,37;188,82;1152,3;48,64;<LOD;1354,04;5120,51;75,83;11574,09;148,89;1966,68;67,17;<LOD;142,38;186,4;8,74;30,59;10,81;116,02;16,66;<LOD;14,41;121,87;7,39;332,28;4,03;61,45;2,22;11,4;1,53;251,75;3,82;32,83;1,76;9,99;2,92;2,8;0,61;<LOD;4,1;<LOD;1,5;<LOD;1,84;5,54;2,4;<LOD;30,49;0,37;0,15;<LOD;35,02;<LOD;94,81;2,67;1,51;1822,18;24,58;45,8;7;451,35;13,09;48,02;5,22;<LOD;0,57;<LOD;5,44;<LOD;3,12;30,34;4,49;326,96;20,07;219,21;16,52;<LOD;38,45;<LOD;1,5;<LOD;1,5;<LOD;1,5;391,79;23,46;618969,38;2289,77
3093;19.12.2024 12:09;TestAll Geo;330,35;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;234712,02;987,94;5842,11;61,42;105420,48;1205,25;59558,53;258,26;7959,17;113,76;<LOD;1393,29;5420,45;95,74;13270,08;189,53;2010,7;62,6;<LOD;128,05;346,71;10,77;272,48;17,51;139,99;17,43;<LOD;14,24;135,28;8,1;321,35;4,08;61,93;2,32;11,59;1,59;241,86;3,86;34,49;1,84;47,36;4,06;2,91;0,66;<LOD;4,15;<LOD;1,5;<LOD;1,87;5,98;3,27;<LOD;32,33;0,6;0,16;<LOD;35,24;<LOD;113,88;<LOD;2,9;2268,96;25,58;49,91;6,89;437,12;12,74;50,84;5,14;<LOD;0,56;<LOD;5,19;<LOD;2,94;33,22;4,45;561,27;21,18;238,71;15,97;<LOD;42,78;<LOD;1,5;<LOD;1,5;<LOD;1,5;470,77;21,85;560818;2423,9
3092;19.12.2024 11:43;TestAll Geo;330,36;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;178065,83;911,64;4633,84;56,79;150058,3;1666,92;42587,88;204,92;603,24;39,29;<LOD;1703,46;21767,64;168,32;29801,64;262,56;1469,54;73,97;461,42;137,5;123,3;8,84;208,44;14,23;125,76;16,22;32,82;8,57;142,86;7,64;200,11;3,08;159,41;3,22;17,57;1,59;106,7;2,71;23,48;1,84;27,93;3,39;4,73;0,69;<LOD;4,85;<LOD;1,5;<LOD;1,83;10,04;2,82;<LOD;31,35;0,31;0,14;<LOD;33,96;<LOD;98,28;24,28;3,36;651,39;20,85;42,57;7,26;460,78;13,71;58,68;5,55;<LOD;0,62;<LOD;5,42;<LOD;3,08;37,73;4,8;295,1;18,88;181,02;15,4;<LOD;45,77;<LOD;1,5;<LOD;1,5;<LOD;1,5;7463,79;63,17;550772,25;2910,76
3091;17.12.2024 17:40;TestAll Geo;330,3;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;177630,3;909,67;4585,36;56,68;151380,77;1684,36;42697,18;207,99;636,59;40,46;<LOD;1712,25;21776,66;168,87;29909,12;263,78;1501,75;74,61;530,05;140,05;132,86;8,89;222,31;14,44;130,57;16,56;27,41;8,58;151,08;7,9;200,56;3,13;159,79;3,27;16,25;1,6;106,74;2,75;25,24;1,88;28,45;3,46;5,19;0,72;<LOD;4,92;<LOD;1,5;<LOD;1,93;12,7;2,93;<LOD;31,79;0,31;0,15;<LOD;34,65;<LOD;99,86;28,68;3,41;656,19;20,82;34,94;7,22;459,44;13,66;57,63;5,52;<LOD;0,62;<LOD;5,45;<LOD;3,14;38,41;4,8;288,99;18,88;170,23;15,35;<LOD;47,15;<LOD;1,5;<LOD;1,5;<LOD;1,5;7656,51;64,38;549602,31;2951,95
3090;17.12.2024 17:31;TestAll Geo;330,08;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;224866,66;1007,96;5002;50,74;80414,25;995,52;28640,29;169,54;546,13;37,25;<LOD;1268,31;3843,95;60,83;9214,49;123,18;795,59;56,03;<LOD;144,04;150,3;7,46;84,41;17,47;<LOD;28,87;<LOD;13,76;90,83;6,5;261,68;3,52;56,19;2,06;8,69;1,44;272,5;3,77;25,37;1,6;7,63;2,75;<LOD;144,51;<LOD;3,84;<LOD;1,5;<LOD;1,81;4,42;2,25;<LOD;30,33;0,32;0,14;<LOD;32,82;<LOD;88,32;2,72;1,22;1532,67;24,09;23,71;7,08;429,95;13,26;55,02;5,41;<LOD;0,59;<LOD;5,32;<LOD;3,1;35,04;4,68;290,5;18,95;180,85;15,49;<LOD;34,22;<LOD;1,5;<LOD;1,5;<LOD;1,5;407,17;23,23;635048,75;2091,75
3089;17.12.2024 17:03;TestAll Geo;330,78;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;263957,91;1147,31;8075,01;69,52;114847,93;1290,36;30117,23;177,94;671,15;40,98;<LOD;1404,67;6581,62;79,6;9193,31;129,35;2112,32;69,8;168,05;83,45;280,22;9,66;107,21;11,28;117,55;16,74;<LOD;14,38;65,47;6,14;186,46;3,08;59,88;2,26;28,76;1,76;496,5;4,86;46,08;1,94;19,14;3,26;5,59;0,7;<LOD;4;<LOD;1,5;<LOD;1,94;6,55;2,66;<LOD;32,22;0,41;0,15;<LOD;34,62;<LOD;91,38;3,44;1,63;2274,23;26,9;41,89;7,23;457,44;13,55;50,03;5,42;<LOD;0,61;<LOD;5,38;<LOD;3,01;35,86;4,73;312,4;19,41;186,29;15,77;<LOD;42,83;<LOD;1,5;<LOD;1,5;<LOD;1,5;422,36;23,88;551763,81;2548,06
3088;17.12.2024 16:37;TestAll Geo;330,29;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;215155,8;996,67;7172,99;63,26;81836,36;1023,13;32371,58;183,45;639,57;40,52;<LOD;1296,98;5841,57;71,3;7499,05;113,09;1417,68;62,29;<LOD;148,16;254,25;9;95,25;10,3;100,35;16,6;<LOD;14,56;59,97;6,02;198,26;3,15;56,66;2,16;21,37;1,65;433,14;4,57;39,63;1,83;15,94;3,12;3,96;0,64;<LOD;3,82;<LOD;1,5;<LOD;1,9;5,1;2,53;<LOD;31,8;0,32;0,15;<LOD;35,1;92,8;52,98;2,75;1,46;2614,4;29,59;97,75;7,88;516,02;14,73;75,59;5,94;<LOD;0,65;<LOD;5,61;<LOD;3,21;43,6;5,15;345,48;20,5;208,03;16,62;<LOD;40,2;<LOD;1,5;<LOD;1,5;<LOD;1,5;522,46;23,85;635183,69;2132,88
3087;17.12.2024 16:17;TestAll Geo;330,55;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;230998,2;1014,54;7472,73;65,32;87482,76;1070,58;29187,08;168,3;594,84;37,88;<LOD;1309,14;6418,86;78,96;8742,07;127,18;1796,65;65,91;<LOD;119,89;254,39;9,29;97,15;11,32;<LOD;28,3;<LOD;13,42;62,86;5,77;204,36;3,08;57,56;2,09;22,78;1,61;422,74;4,37;41,92;1,8;15,12;2,97;3,55;0,61;<LOD;3,78;<LOD;1,5;<LOD;1,77;5,12;2,42;<LOD;29,03;0,47;0,15;<LOD;31,83;<LOD;86,67;3,93;1,62;2060,2;25,84;18,62;7,05;436,75;13,23;51,48;5,35;<LOD;0,59;<LOD;5,19;<LOD;2,99;37,71;4,7;298,49;18,75;170,27;15,18;<LOD;38,03;<LOD;1,5;<LOD;1,5;<LOD;1,5;498,98;24,04;615274,38;2191,56
3086;17.12.2024 15:46;TestAll Geo;330,09;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;267098,81;1106,21;6108,49;61,48;104468,07;1202,98;49919,05;229,6;481,64;39,54;<LOD;1363,68;4912,12;84,94;11639,91;169,73;2030,99;64,4;<LOD;134,51;213,7;9,27;163,9;14,34;117,57;16,93;<LOD;13,5;70,09;6,5;134,97;2,67;71,04;2,36;19,57;1,64;441,94;4,6;31,69;1,78;18,5;3,21;3,86;0,65;<LOD;3,95;<LOD;1,5;<LOD;1,84;4,8;2,6;<LOD;31,07;0,41;0,15;<LOD;34,92;<LOD;107,77;2,9;1,73;2087,76;25,1;23,55;6,83;429,82;12,77;49,21;5,16;<LOD;0,57;<LOD;5,07;<LOD;2,85;41,58;4,61;272,09;18,1;169,25;14,83;<LOD;41,41;<LOD;1,5;<LOD;1,5;<LOD;1,5;364,46;21,6;546576,38;2430,33
3085;17.12.2024 14:04;TestAll Geo;330,39;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;282096,28;1130,29;6232,53;59,5;102083,59;1157,53;32856,03;179,41;388,34;34,49;<LOD;1342,77;5231,77;83,18;13948,71;172,81;1718,15;61,12;214,25;91,97;241,14;9;83,18;13,17;<LOD;27,74;<LOD;13,06;74,63;6,12;135,16;2,56;71,81;2,27;19,49;1,58;440,88;4,42;31,72;1,71;12,83;2,91;3,97;0,63;<LOD;3,84;<LOD;1,5;<LOD;1,64;6,53;2,4;<LOD;28,36;0,44;0,15;<LOD;32,25;<LOD;90,88;<LOD;2,47;1968,6;23,7;<LOD;9,63;392,82;12,01;40,16;4,88;<LOD;0,54;<LOD;4,79;<LOD;2,63;36,72;4,34;236,31;16,78;138,91;13,73;<LOD;38,84;<LOD;1,5;<LOD;1,5;<LOD;1,5;335,24;21,68;546783;2383,86
3084;17.12.2024 13:50;TestAll Geo;330,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;291678,91;1162,66;6061,98;58,74;106361,67;1186,9;30344,35;174,41;415,56;35,35;<LOD;1325,86;5292,43;84,43;14252,08;175,97;1599,7;59,39;220,08;88,71;238,99;8,92;99,03;13,49;107,04;15,66;<LOD;13,18;75,07;6,15;130,27;2,55;71,58;2,31;19,85;1,61;397,53;4,28;31,82;1,74;14,23;2,99;4,66;0,65;<LOD;3,84;<LOD;1,5;<LOD;1,69;4,68;2,42;<LOD;29,3;0,47;0,15;<LOD;32,41;<LOD;89,72;<LOD;2,52;2361,47;24,5;28,44;6,45;429,03;12,01;46,07;4,83;<LOD;0,53;<LOD;4,76;<LOD;2,64;40,43;4,32;314,4;17,77;186,22;14,42;<LOD;40,61;<LOD;1,5;<LOD;1,5;<LOD;1,5;229,79;20,66;535220,31;2442,39
3083;17.12.2024 13:38;TestAll Geo;330,36;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;253755,52;1085,06;6860,69;63,13;86881,45;1062,24;33586,81;187,47;607,77;39,89;<LOD;1298,24;2428,49;57,3;9764,53;139,51;940,13;55,79;<LOD;134,76;145,85;8,43;102,2;11,75;95,58;16,32;<LOD;13,74;56,91;5,98;101,34;2,34;58,09;2,2;27,59;1,73;574,9;5,11;45,4;1,91;18,08;3,21;5,37;0,69;<LOD;3,8;<LOD;1,5;<LOD;1,87;9,54;2,69;<LOD;32,3;0,44;0,15;<LOD;35,01;<LOD;94,24;<LOD;1,73;1740,16;23,71;38,8;6,82;438,03;12,72;49,23;5,13;<LOD;0,56;<LOD;5,25;<LOD;2,87;31,66;4,41;349,82;19,16;205,58;15,49;<LOD;42,56;<LOD;1,5;<LOD;1,5;<LOD;1,5;357,99;22,49;595843,5;2261,88
3082;17.12.2024 13:31;TestAll Geo;3,43;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;;;7248,24;1980,31;;;35962,6;1113,91;746,29;244,75;;;;;;;;;;;<LOD;531,85;<LOD;626,85;<LOD;152,77;<LOD;85,67;61,69;36;87,01;12,59;58,57;12,81;23,72;9,88;630,55;30,54;46,79;11,13;33,37;20,92;6,57;4,24;<LOD;19,48;<LOD;1,5;<LOD;13,17;<LOD;26,19;<LOD;44,15;<LOD;1,44;<LOD;220,19;<LOD;534,99;;;;;;;;;;;;;<LOD;58,22;<LOD;48,93;;;;;;;<LOD;264,51;<LOD;1,5;<LOD;1,5;<LOD;1,5;;;952179,63;2501,53
3081;17.12.2024 13:27;TestAll Geo;330,25;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;220105;1088,79;4613,84;53,09;66728,12;967,47;35212,76;202,67;614,47;42,43;<LOD;1385,44;1647,28;38,84;6527,99;96,13;219,59;58,63;<LOD;162,34;136,68;8,18;65,82;8,18;80,39;18,11;20,04;9,59;61,83;6,55;99,49;2,45;61,26;2,38;29,37;1,86;606,23;5,53;46,49;2,05;18,49;3,41;5,82;0,75;<LOD;4,05;<LOD;1,5;<LOD;2,16;8,09;2,84;<LOD;34,59;0,38;0,16;<LOD;38,74;101,79;58,52;<LOD;1,17;1469,51;26,81;<LOD;11,84;428,87;14,94;43,69;6;<LOD;0,66;<LOD;6,27;<LOD;3,69;28,47;5,15;274,07;21,6;164,52;17,65;<LOD;45,41;<LOD;1,5;<LOD;1,5;<LOD;1,5;492,91;26,88;649616,06;2154,29
