Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Mo;Mo Error;Zr;Zr Error;Sr;Sr Error;U;U Error;Rb;Rb Error;Th;Th Error;Pb;Pb Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;Zn;Zn Error;W;W Error;Cu;Cu Error;Ni;Ni Error;Co;Co Error;Fe;Fe Error;Mn;Mn Error;Cr;Cr Error;V;V Error;Ti;Ti Error;Sc;Sc Error;Ca;Ca Error;K;K Error;S;S Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bal;Bal Error;Nb;Nb Error;Y;Y Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Al;Al Error;P;P Error;Si;Si Error;Cl;Cl Error;Mg;Mg Error
413;10.10.2023 16:13;TestAll Geo;330,03;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;107,58;2,7;196,38;3,04;<LOD;4,87;159,23;3,21;5,38;0,71;29,79;3,45;<LOD;1,96;10,19;2,85;<LOD;31,23;0,49;0,15;142,36;7,62;<LOD;34,79;30,9;8,49;125,39;16,16;<LOD;97,65;42377,63;203,56;646,27;39,89;223,8;12,08;135,45;7,38;4592,06;48,45;22,76;2,77;21142,06;138,89;29263,29;217,74;647,69;119,25;627,59;25,29;33,22;8,81;461,31;16,71;67,18;6,84;<LOD;0,75;<LOD;6,95;<LOD;4,04;38,16;5,86;284,88;23,22;167,68;18,9;580587,94;2761,13;16,45;1,58;25,03;1,85;<LOD;46,79;<LOD;1,5;<LOD;1,5;<LOD;1,5;133328,97;1548,84;1295,06;72,91;168081,08;883,13;6297,8;58,05;<LOD;1683,87
414;11.10.2023 08:26;TestAll Geo;330,26;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;108,54;2,77;210,79;3,19;<LOD;4,85;163,79;3,3;5,47;0,72;26;3,41;<LOD;2,03;14,62;2,92;<LOD;29,98;0,37;0,15;163,62;8,13;<LOD;35,21;30,85;8,68;107,77;16,37;<LOD;100,68;43760,16;210,02;641,65;40,63;204,25;11,55;140,06;7,4;4590,25;48,29;24,14;2,76;22213,11;138,2;28276,92;209,05;603,13;114,64;612,32;25,84;31,02;9,03;462,04;17,15;64,33;6,99;<LOD;0,77;<LOD;6,99;<LOD;4,14;39,89;6,05;254,8;23,14;167,21;19,1;584731,69;2751,93;16,58;1,62;23,76;1,87;<LOD;48,48;<LOD;1,5;<LOD;1,5;<LOD;1,5;128608,27;1524,9;1592,9;76,22;164958,06;879,18;6411,98;58,76;<LOD;1703,27
415;11.10.2023 08:32;TestAll Geo;330,61;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;107,83;2,75;207,98;3,16;<LOD;4,84;162,99;3,26;4,98;0,71;24,09;3,32;<LOD;1,96;14,76;2,87;<LOD;30,9;0,45;0,15;170,86;8,22;<LOD;35,15;30,92;8,64;117,68;16,38;<LOD;100,07;44058,56;209,7;619,8;39,97;207,68;11,57;135,39;7,35;4589,42;48,2;25,38;2,78;22280,22;138,84;28566,87;210,63;598,13;115,01;621,06;25,83;20,86;8,95;452,22;17,01;56,25;6,9;<LOD;0,76;<LOD;7,1;<LOD;4,16;44,24;6,13;264,2;23,16;166,19;19,01;581140,5;2780,1;14,47;1,58;26,12;1,88;<LOD;46,97;<LOD;1,5;<LOD;1,5;<LOD;1,5;130942,3;1547,52;1530,93;76,06;165929,78;880,03;6446,91;59,06;<LOD;1726,97
416;11.10.2023 08:37;TestAll Geo;330,16;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;108,77;2,78;207,31;3,18;<LOD;4,92;162,83;3,29;4,62;0,71;30,71;3,53;<LOD;1,97;12,17;2,97;<LOD;31,14;0,35;0,15;171,33;8,31;<LOD;35,47;31,54;8,74;110,58;16,47;<LOD;101,04;43931,97;211,65;641,29;40,62;206,54;11,37;133,61;7,26;4588,46;47,67;24,07;2,73;22419,66;136,87;28709,02;207,51;677,77;115,03;613,5;25,73;21,74;8,94;458,92;17,04;56,01;6,88;<LOD;0,77;<LOD;7,02;<LOD;4,11;42,26;6,07;262,19;23,24;164,31;19,08;577987,06;2782,19;16,12;1,61;24,01;1,88;<LOD;47,48;<LOD;1,5;<LOD;1,5;<LOD;1,5;132214,39;1552,97;1531,21;75,93;167525,67;885,34;6473,46;59,14;<LOD;1694,07
417;11.10.2023 08:43;TestAll Geo;330,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;107,33;2,77;207,96;3,19;<LOD;4,89;161,64;3,31;5,98;0,74;28,5;3,47;<LOD;1,9;13,6;2,95;<LOD;31,13;0,31;0,15;174,85;8,37;<LOD;35,41;37,15;8,87;114,99;16,55;<LOD;101,37;44002,36;211,77;614,03;40,29;211,52;11,58;137;7,38;4591,45;48,31;26,25;2,79;22401,85;138,78;28648,21;210,3;602,03;114,83;591,02;25,45;<LOD;13,23;456,85;16,91;59,97;6,87;<LOD;0,76;<LOD;7,01;<LOD;4,15;46,22;6,12;269,05;23,41;162,01;19,14;574181,69;2809,26;15,26;1,61;25,56;1,9;<LOD;49,01;<LOD;1,5;<LOD;1,5;<LOD;1,5;134441,11;1567,93;1660,62;76,87;168838,23;889,86;6583,74;59,62;<LOD;1700,52
418;11.10.2023 08:49;TestAll Geo;330,28;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;104,86;2,77;209,74;3,22;<LOD;4,89;160,58;3,3;5,04;0,72;27,87;3,48;<LOD;1,97;10,94;2,9;<LOD;31,4;0,26;0,15;168,77;8,32;<LOD;36,12;31,99;8,82;125,4;16,73;<LOD;101,48;44121,35;213,12;674,11;41,49;213,06;11,46;137,79;7,3;4610,14;47,97;25,62;2,75;22342,12;137,1;28427,34;207,33;616,35;113,83;612,88;25,8;20,9;8,96;457,21;17,07;59,68;6,94;<LOD;0,77;<LOD;7,08;<LOD;4,11;38,96;6,02;269,06;23,31;156,43;18,98;570274,69;2846,64;16,78;1,63;26,07;1,91;<LOD;47,79;<LOD;1,5;<LOD;1,5;<LOD;1,5;136640,05;1591,2;1673,24;77,46;170763,39;900,28;6562,27;59,72;<LOD;1734,3
419;11.10.2023 08:54;TestAll Geo;330,28;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;107,59;2,77;208,46;3,19;<LOD;4,95;162,98;3,3;5,33;0,72;24,4;3,36;<LOD;1,94;12,18;2,84;<LOD;32,03;<LOD;0,21;169,1;8,27;<LOD;35,85;34,34;8,81;131,6;16,71;<LOD;100,87;44048,37;211,5;622,99;40,4;200,41;11,53;136,51;7,4;4589,52;48,4;27,4;2,81;22448,38;139,63;28395,69;210,61;544,13;113,93;603,18;25,77;27,08;9;464,1;17,15;65,22;7;<LOD;0,77;<LOD;7,07;<LOD;4,16;37,47;6;268,56;23,31;161,83;19,06;571219,88;2822,02;17,37;1,62;25,06;1,89;<LOD;47,81;<LOD;1,5;<LOD;1,5;<LOD;1,5;136463,86;1574,68;1647,54;76,41;170132,41;887,75;6551,55;59,12;<LOD;1711,62
420;11.10.2023 09:00;TestAll Geo;330,33;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;107,7;2,8;208,59;3,22;<LOD;4,97;159,37;3,3;5,32;0,73;28,87;3,51;<LOD;1,95;10,14;2,91;<LOD;32,58;0,47;0,15;167,83;8,32;<LOD;35,73;35,56;8,89;112,52;16,55;<LOD;101,82;44248,03;213,86;610,54;40,61;214,56;11,52;139,77;7,28;4595,77;47,94;26,75;2,78;22643,54;138,35;28812,3;209,17;533,63;112,48;604,43;25,71;29,67;8,99;457,06;17,05;64,08;6,96;<LOD;0,77;<LOD;6,93;<LOD;4,13;43,5;6,11;258,49;23;163,01;18,9;566880,44;2868,66;17,41;1,63;25,17;1,9;<LOD;47,99;<LOD;1,5;<LOD;1,5;<LOD;1,5;138377,69;1603,65;1574,75;76,47;172017,75;899,03;6538,97;59,6;<LOD;1733,4
421;11.10.2023 09:06;TestAll Geo;330,02;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;107,02;2,75;205,67;3,15;<LOD;4,88;158,74;3,25;5,21;0,72;31,94;3,55;<LOD;1,99;9,81;2,93;<LOD;32;0,52;0,15;168,09;8,22;<LOD;35,4;37,06;8,8;114,88;16,33;<LOD;100,13;44003,43;210,59;612,06;40,06;211,54;11,64;136,3;7,37;4560,39;48,02;25,1;2,79;22480,54;139,57;28934,66;212,06;634,14;116,2;597,01;25,6;23,92;8,94;436,73;16,83;63,76;6,94;<LOD;0,77;<LOD;6,96;<LOD;4,07;41,13;6,04;270,92;23,02;169,37;18,86;565580,13;2848,81;15,96;1,6;25,52;1,88;<LOD;47,46;<LOD;1,5;<LOD;1,5;<LOD;1,5;140024;1603,01;1638,02;76,65;172048,33;892,22;6568,2;59,34;<LOD;1707,18
422;11.10.2023 09:11;TestAll Geo;330,41;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;109,96;2,8;207,55;3,19;<LOD;4,95;163,1;3,34;6,36;0,75;22,35;3,34;<LOD;2,02;14,65;2,87;<LOD;32,77;0,42;0,15;163,88;8,2;<LOD;35,4;33,62;8,8;116,62;16,53;<LOD;101,17;44108,93;212,46;620,07;40,54;221,33;11,62;141,57;7,36;4638,93;48,37;26,86;2,79;22672,3;138,96;28923,17;210,32;602,96;114,66;593,37;25,58;18,97;8,91;455,16;16,98;61,46;6,92;<LOD;0,77;<LOD;6,97;<LOD;4,15;39,37;6;262,4;23,16;163,73;19,01;562020,31;2906,6;16,34;1,63;24,24;1,89;<LOD;49,53;<LOD;1,5;<LOD;1,5;<LOD;1,5;141462,44;1634,78;1625,88;77,38;173643,27;912,7;6559,25;60,03;<LOD;1752,43
