Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Si;Si Error;Ti;Ti Error;Al;Al Error;Fe;Fe Error;Mn;Mn Error;Mg;Mg Error;Ca;Ca Error;K;K Error;P;P Error;S;S Error;V;V Error;Cr;Cr Error;Ni;Ni Error;Cu;Cu Error;Zn;Zn Error;Sr;Sr Error;Rb;Rb Error;Nb;Nb Error;Zr;Zr Error;Y;Y Error;Pb;Pb Error;Th;Th Error;U;U Error;Mo;Mo Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;W;W Error;Co;Co Error;Sc;Sc Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Cl;Cl Error;Bal;Bal Error
2296;04.07.2024 14:35;TestAll Geo;330;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;260285,17;1094,75;5216,2;50,89;94101,36;1074,62;23741,47;150,11;300,78;31,37;<LOD;1258,74;7327,87;88,94;17036,4;174,61;501,03;48,92;<LOD;135,4;88,49;6,82;74,24;11,35;<LOD;26,76;<LOD;12,55;30,06;4,75;126,16;2,44;56,95;2,09;23,77;1,6;332,96;3,86;30,49;1,64;20,91;3,09;4,86;0,64;<LOD;3,54;<LOD;1,5;<LOD;1,64;<LOD;3,68;<LOD;28,13;0,41;0,14;<LOD;30,18;<LOD;81,39;<LOD;2,52;554,98;17,82;34,21;6,3;445,25;11,87;53,21;4,79;<LOD;0,53;<LOD;4,78;<LOD;2,64;32,62;4,11;353,25;17,6;221,97;14,31;<LOD;38,66;<LOD;1,5;<LOD;1,5;<LOD;1,5;2334,86;32,11;581830,13;2245,98
2295;04.07.2024 12:30;TestAll Geo;330,51;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;278431,94;1123,7;4916,28;47,72;93274,13;1055,76;25666,39;155,79;538,72;35,94;<LOD;1221,67;5625,57;74,77;13318,59;148,74;601,66;49,23;<LOD;121,45;141,56;6,86;56,46;10,59;96,54;14,93;<LOD;12,65;32,25;4,83;132,21;2,49;51,1;2;23;1,58;314,75;3,76;29,32;1,6;18,1;3;4,23;0,61;<LOD;3,47;<LOD;1,5;<LOD;1,62;5,22;2,43;<LOD;28,6;0,31;0,14;<LOD;30,52;<LOD;82,74;<LOD;2,17;1153,38;21,45;79,96;6,92;507,61;13,07;75,64;5,3;0,8;0,39;<LOD;4,88;<LOD;2,69;51,29;4,69;318,04;17,59;193,62;14,3;<LOD;38,03;<LOD;1,5;<LOD;1,5;<LOD;1,5;837,66;23,37;568281,5;2229,29
2294;04.07.2024 12:23;TestAll Geo;330,04;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;287918,88;1159,26;5318,5;50,75;100068,2;1148,1;30839,2;174,67;518,53;37,07;<LOD;1349,5;5273,44;69,38;13112,77;141,01;593,27;52,81;119,39;76,89;151,48;7,26;47,74;9,59;96,79;15,74;<LOD;13,53;36,59;5,21;151,74;2,71;55,8;2,14;25,61;1,66;369,24;4,14;33,33;1,72;25,31;3,31;5,4;0,67;<LOD;3,7;<LOD;1,5;<LOD;1,84;<LOD;5,49;<LOD;31,09;0,41;0,15;<LOD;32,74;<LOD;89,7;2,22;1,35;1065,83;22;44,19;7,07;453,44;13,27;60,39;5,39;<LOD;0,59;<LOD;5,27;<LOD;2,94;44,65;4,78;319,01;18,84;197,55;15,35;<LOD;41,93;<LOD;1,5;<LOD;1,5;<LOD;1,5;865,9;25,15;544536,38;2405,22
2293;04.07.2024 12:16;TestAll Geo;330,35;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;272206,13;1115,2;5483,19;52;90207,57;1059,16;25930,25;155,96;472,82;34,62;<LOD;1282,35;6075,24;80,36;15081,57;162,3;711,25;52,32;303,24;93,17;153,11;7,39;62,89;11,18;<LOD;26,32;<LOD;12,27;36,11;4,91;139,09;2,54;54,62;2,04;24,01;1,59;355,85;3,95;31,78;1,64;20,61;3,07;4,74;0,63;<LOD;3,44;<LOD;1,5;<LOD;1,64;<LOD;3,66;<LOD;27,94;0,3;0,14;<LOD;29,85;<LOD;81,63;<LOD;2,33;916,54;20,1;29,84;6,59;456,25;12,48;60,21;5,07;<LOD;0,56;<LOD;4,81;<LOD;2,66;44,74;4,49;289,72;17,11;178,73;13,97;<LOD;38,46;<LOD;1,5;<LOD;1,5;<LOD;1,5;683,88;23,88;575056,38;2240,75
2292;04.07.2024 12:01;TestAll Geo;330,1;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;294587,63;1262,02;4627,46;54,33;106928,37;1294,93;25282,08;162,66;407,82;35,09;<LOD;1518,54;4419,21;59,66;10885,26;121,66;391,5;61,56;<LOD;100,96;141,21;8,01;44,37;8,44;71,86;16,24;<LOD;14,58;41,2;5,47;147,79;2,76;60,5;2,24;28,88;1,73;392,94;4,36;28,65;1,71;22,65;3,32;4,84;0,68;<LOD;3,85;<LOD;1,5;<LOD;2;<LOD;5,56;<LOD;33,38;<LOD;0,21;<LOD;35,16;<LOD;70,29;3,97;1,19;591,47;21,07;<LOD;10,45;354,4;13,28;27,41;5,41;<LOD;0,59;<LOD;5,74;<LOD;3,25;34,57;4,85;202,53;18,72;126,66;15,46;<LOD;40,95;<LOD;1,5;<LOD;1,5;<LOD;1,5;1001,75;30,55;534938,88;2638,35
2291;04.07.2024 11:53;TestAll Geo;330,15;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;299340,75;1189,72;6027,06;55,42;118689,52;1311,46;26197,29;158,62;421,65;34;<LOD;1436,7;5070,08;66,3;12854,1;135,88;314,58;53,71;<LOD;154,24;136,06;7,51;44,97;9,12;90,33;15,46;<LOD;13,83;42,51;5,24;140,5;2,58;68,29;2,24;27,82;1,66;381,21;4,12;30,04;1,68;22,46;3,18;4,86;0,65;<LOD;3,8;<LOD;1,5;<LOD;1,82;<LOD;5,32;<LOD;30,66;0,49;0,15;<LOD;32,36;<LOD;68,32;<LOD;1,91;784,58;21,08;<LOD;10,2;389,78;12,99;38,96;5,29;<LOD;0,59;<LOD;5,4;<LOD;2,99;41,08;4,77;225,1;17,89;145,83;14,78;<LOD;39,76;<LOD;1,5;<LOD;1,5;<LOD;1,5;733,43;26,09;518048,78;2604,48
2290;04.07.2024 11:42;TestAll Geo;330,37;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;267638,25;1139,49;5778,78;55,43;90947,34;1117,23;20448,99;141,15;451,76;34,1;<LOD;1385,29;4553,44;62,43;10747,48;125,14;209,32;54,75;<LOD;159,94;131,85;7,63;43,93;8,93;<LOD;28,95;<LOD;13,48;31,31;4,87;130,97;2,51;54,03;2,05;25,81;1,62;337,84;3,93;26,26;1,59;19,77;3,1;4,03;0,62;<LOD;3,59;<LOD;1,5;<LOD;1,8;<LOD;5,16;<LOD;30,18;0,32;0,14;<LOD;32,53;<LOD;61,36;2,06;1,22;936,52;22,14;<LOD;10,73;444,98;13,62;53,12;5,51;<LOD;0,61;<LOD;5,51;<LOD;3,14;37,77;4,81;267,15;18,8;161,09;15,37;<LOD;37,82;<LOD;1,5;<LOD;1,5;<LOD;1,5;662,77;26,66;585868,31;2339,83
2289;04.07.2024 11:34;TestAll Geo;330,01;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;289726,84;1186,41;6359,07;56,82;97064,19;1136,99;23078,26;150,18;465,73;34,97;<LOD;1335,24;3852,25;66,87;18718,69;172,07;440,42;53,07;403,48;93,4;108,93;7,22;60,74;10,46;<LOD;27,37;<LOD;13,13;44,39;5,22;103,5;2,27;85,35;2,45;30,45;1,71;396,61;4,19;34,28;1,79;22,66;3,22;5,65;0,68;<LOD;3,97;<LOD;1,5;<LOD;1,8;5,75;2,59;<LOD;28,69;0,4;0,15;<LOD;31,22;<LOD;80,82;<LOD;1,87;568,64;18,45;<LOD;9,62;407,54;12,03;47,87;4,92;<LOD;0,55;<LOD;4,93;<LOD;2,77;38,93;4,34;316,14;17,47;193,63;14,2;<LOD;41,8;<LOD;1,5;<LOD;1,5;<LOD;1,5;3228,44;38,38;548171,88;2403,9
2288;04.07.2024 11:27;TestAll Geo;330,3;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;292268,03;1185,42;6629,82;60,33;96237,09;1145,39;23268,63;147,78;487,42;34,63;<LOD;1341,13;4043,97;71,87;18295,2;180,46;545,58;55,15;492,97;102,02;114,18;7,78;67,86;11,3;<LOD;26,51;<LOD;12,92;42,27;5,07;110,15;2,29;83,67;2,4;29,86;1,68;390,19;4,08;37,84;1,79;21,23;3,11;6,17;0,68;<LOD;3,84;<LOD;1,5;<LOD;1,68;4,78;2,49;<LOD;29,56;0,36;0,14;<LOD;30,26;<LOD;79,24;<LOD;2,03;546,66;18,12;<LOD;9,39;403,7;11,84;40,58;4,79;<LOD;0,53;<LOD;4,89;<LOD;2,78;34,96;4,22;328,51;17,59;191,81;14,21;<LOD;41,9;<LOD;1,5;<LOD;1,5;<LOD;1,5;3337,3;39,42;546101,81;2396,64
2287;04.07.2024 11:16;TestAll Geo;330,33;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;277082,91;1159,96;6853,82;60,21;98015,14;1146,69;21414,1;146,66;851,84;42,17;<LOD;1322,8;7803,94;86,01;13825,46;151,92;830,73;56,04;235,35;87,81;207,1;8,23;65,26;10,89;96,31;15,38;<LOD;13,32;40,04;5,16;207,68;3,15;44,78;1,98;26,85;1,67;357,49;4,14;32,42;1,68;23,98;3,27;4,37;0,64;<LOD;3,61;<LOD;1,5;<LOD;1,75;4,06;2,61;<LOD;29,41;0,36;0,15;<LOD;32,24;<LOD;79,13;4,34;1,71;1430,12;21,95;51,13;6,65;445,81;12,38;57,24;5,02;<LOD;0,55;<LOD;4,99;<LOD;2,78;32,77;4,29;351,04;18,51;221,53;15,07;<LOD;38,56;<LOD;1,5;<LOD;1,5;<LOD;1,5;701,34;24,91;562331,56;2376,89
2286;04.07.2024 11:09;TestAll Geo;330,24;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;275629,38;1157,15;6382,28;57,04;86550,62;1053,58;20603,39;142,62;750,2;39,98;<LOD;1283,68;8008,51;85,71;12821,92;145,41;639,87;53,15;185,49;84,2;206,68;7,94;65,42;10,81;<LOD;27,67;<LOD;13,38;28,64;4,79;215,45;3,17;39,65;1,91;25,75;1,64;324,55;3,96;29,37;1,62;24,49;3,26;4,84;0,65;<LOD;3,55;<LOD;1,5;<LOD;1,77;<LOD;5,32;<LOD;30,76;0,42;0,15;<LOD;31,54;<LOD;78,59;<LOD;2,53;1358,49;21,63;42,17;6,6;452,12;12,38;59,28;5,03;<LOD;0,55;<LOD;4,99;<LOD;2,77;38,96;4,38;317,06;17,95;184,36;14,54;<LOD;38,87;<LOD;1,5;<LOD;1,5;<LOD;1,5;653,33;24,24;578120,75;2264,21
2285;04.07.2024 10:58;TestAll Geo;330,19;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;281583,91;1137,52;6750,49;59,76;105382,3;1166,61;26188,84;158,63;953,27;43,21;<LOD;1299,66;9456,08;103,16;15408,54;178,8;921,06;52,55;265,01;94,81;218,52;8,36;99,53;12,93;<LOD;26,74;<LOD;12,67;42,26;5,14;236,16;3,28;52,28;2,07;29,83;1,68;392,11;4,23;36,7;1,73;26,52;3,29;5,56;0,67;<LOD;3,68;<LOD;1,5;<LOD;1,64;4,86;2,63;<LOD;28,84;0,27;0,14;<LOD;30,12;<LOD;83,97;3,66;2,03;1296,23;20,41;<LOD;9,24;415,79;11,59;41,47;4,67;<LOD;0,52;<LOD;4,66;<LOD;2,52;35,94;4,12;287,58;16,72;176,38;13,65;<LOD;40,61;<LOD;1,5;<LOD;1,5;<LOD;1,5;549,94;22,42;545106,44;2388,07
2284;04.07.2024 10:20;TestAll Geo;330,11;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;184766,81;930,04;4673,1;58,56;157408,31;1764,45;44734,01;213,75;642,01;40,89;<LOD;1821,35;22463,52;169,83;28527,16;256,61;1914,46;80,95;478,19;136,11;137,59;9,18;199,21;13,86;115,28;16,61;26,3;8,7;179,24;8,44;211,04;3,21;163,27;3,31;17,04;1,62;110,33;2,8;23,86;1,88;27,14;3,46;5,19;0,72;<LOD;5,08;<LOD;1,5;<LOD;2,06;14,28;2,95;<LOD;31,27;0,33;0,15;<LOD;34,78;<LOD;101,8;24,87;3,4;596,21;21,17;11,58;7,34;447,31;13,99;56,02;5,68;<LOD;0,63;<LOD;5,64;<LOD;3,24;42,02;5,01;243,03;18,99;154,69;15,64;<LOD;47,77;<LOD;1,5;<LOD;1,5;<LOD;1,5;9445,78;73,34;529548,5;3100,92
