Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Mo;Mo Error;Zr;Zr Error;Sr;Sr Error;U;U Error;Rb;Rb Error;Th;Th Error;Pb;Pb Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;Zn;Zn Error;W;W Error;Cu;Cu Error;Ni;Ni Error;Co;Co Error;Fe;Fe Error;Mn;Mn Error;Cr;Cr Error;V;V Error;Ti;Ti Error;Sc;Sc Error;Ca;Ca Error;K;K Error;S;S Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bal;Bal Error;Nb;Nb Error;Y;Y Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Al;Al Error;P;P Error;Si;Si Error;Cl;Cl Error;Mg;Mg Error
653;26.10.2023 09:55;TestAll Geo;330,02;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;298,15;3,89;250,44;3,44;<LOD;4,22;82,39;2,44;4,31;0,65;18,72;3,14;<LOD;1,8;4,39;2,53;<LOD;31,45;0,31;0,15;84,41;6,62;<LOD;33,81;42,83;8,79;<LOD;28,28;<LOD;103,61;48175,11;218,93;827,98;43,7;81,76;9,51;113,44;6,45;5161,52;46,62;3,46;1,49;7489,95;76,61;14358,93;139,97;443,72;87,84;707,51;25,56;<LOD;12,9;423,9;16,3;44,39;6,57;<LOD;0,73;<LOD;6,84;<LOD;3,97;36,71;5,79;290,11;23,17;198,02;19,13;666779,56;1946,92;20,46;1,61;32,29;1,77;<LOD;41,97;<LOD;1,5;<LOD;1,5;<LOD;1,5;56410,76;866,45;3692,99;81,38;184769,7;892,3;3663,91;39,92;<LOD;1362,01
654;26.10.2023 10:01;TestAll Geo;330,43;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;309,25;4,04;263,03;3,59;<LOD;4,3;89,58;2,59;4,87;0,69;18,66;3,21;<LOD;1,89;4,32;2,58;<LOD;31,87;0,37;0,15;77,98;6,63;<LOD;33,32;39,26;8,89;<LOD;29,14;<LOD;108,07;51865,01;231,82;908,88;46,04;76,86;9,59;108,19;6,4;5126,99;46,54;3,71;1,55;7961,05;79,66;15261,05;145,3;408,86;88,68;713,36;25,7;<LOD;12,93;420,11;16,34;41,44;6,58;<LOD;0,73;<LOD;6,8;<LOD;3,98;34,97;5,78;283,37;22,77;155,48;18,38;662136,38;1969,91;22,03;1,68;32,59;1,83;<LOD;44,54;<LOD;1,5;<LOD;1,5;<LOD;1,5;57614,01;873,07;3860,33;81,57;184105,83;895,47;3630,4;39,42;<LOD;1354,69
655;26.10.2023 10:08;TestAll Geo;330,64;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;327,32;4,25;266,58;3,72;<LOD;4,4;91,99;2,66;4,3;0,69;23,15;3,44;<LOD;2,08;<LOD;5,8;<LOD;32,6;0,31;0,15;75,42;6,84;<LOD;36,18;46,87;9,68;67,1;17,3;<LOD;103,58;53198,25;241,44;881,14;47;89,33;8,67;121,54;7,02;4622,31;51,99;<LOD;2,12;7782,87;73,78;13990,88;131,54;575,31;85,55;498,49;26,16;<LOD;13,28;365,98;16,95;24,21;6,83;<LOD;0,77;<LOD;7,44;<LOD;4,5;39,83;6,28;227,66;23,89;146,25;19,73;633602,25;2277,64;23,16;1,72;34,18;1,89;<LOD;45,64;<LOD;1,5;<LOD;1,5;<LOD;1,5;63856,9;1004,63;4218,64;93,99;199551,27;1049,54;4543,89;48,62;<LOD;1608,8
656;26.10.2023 10:24;TestAll Geo;330;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;392,18;4,87;294,56;4,14;<LOD;4,7;84,71;2,76;4,8;0,75;21,08;3,62;<LOD;2,45;8,78;3,02;<LOD;35,9;0,39;0,17;72,93;7,3;<LOD;41,66;26,28;10,25;39,97;18,55;<LOD;107,66;51215,58;251,56;802,45;48,35;80,02;7,41;115,96;7,17;3800,93;43,25;2,29;1,39;9299,8;72,42;12856,13;115,97;479,62;74,15;392,76;27,82;<LOD;14,35;352,89;18,38;20,99;7,43;<LOD;0,83;<LOD;8,41;<LOD;5,06;33,97;6,72;221,8;26,02;130,52;21,33;646542,5;2334,38;22,49;1,83;33,38;1,99;<LOD;48,26;<LOD;1,5;<LOD;1,5;<LOD;1,5;52534,63;996,81;4620,71;107,12;191783,39;996,63;5507,64;57,08;<LOD;1772,11
657;26.10.2023 10:31;TestAll Geo;330,3;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;314,59;4,06;295,42;3,76;<LOD;4,22;80,23;2,46;4,63;0,67;21,43;3,27;<LOD;1,88;5,05;2,63;<LOD;30,71;0,26;0,15;67,72;6,25;<LOD;32,15;<LOD;13,57;<LOD;27,65;<LOD;103,87;47348,31;219,55;767,32;43,11;83,65;10,76;108,36;6,41;5159,04;46,83;3,27;1,96;11964;101,76;18391,35;168,26;448,12;100,21;681,35;24,01;<LOD;12,19;429,39;15,44;51,14;6,27;<LOD;0,7;<LOD;6,26;<LOD;3,66;40,81;5,55;293,7;21,66;173,42;17,59;644995,94;2026,74;20,09;1,63;33,64;1,8;<LOD;43;<LOD;1,5;<LOD;1,5;<LOD;1,5;59123,46;887,46;3801,12;80,74;199695,86;920,34;3661,51;39,59;<LOD;1372,23
658;26.10.2023 10:38;TestAll Geo;330,15;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;337,7;4,2;259,16;3,59;<LOD;4,16;75,5;2,42;3,93;0,66;21,61;3,33;<LOD;1,94;4,71;2,67;<LOD;31,68;0,36;0,15;61,79;6,17;<LOD;34,09;33,16;8,71;103,95;16,47;<LOD;100,76;40802,7;207,16;861,12;44,92;85,67;9,99;108,37;6,26;4932,11;45,57;<LOD;2,62;10684,11;91,76;16717,42;153,28;529,59;94,87;830,96;25,23;43,13;8,47;446,27;15,86;50,56;6,38;<LOD;0,71;<LOD;6,61;<LOD;3,81;34,64;5,53;360,21;23,34;241,13;19,13;637864,63;2057,54;19,48;1,64;30,13;1,77;<LOD;41,76;<LOD;1,5;<LOD;1,5;<LOD;1,5;62266,87;905,33;4582,34;86,69;208915,06;956,99;3649,18;39,68;<LOD;1350,49
659;26.10.2023 11:48;TestAll Geo;330,57;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;434,29;7,45;199,19;4,42;<LOD;300000;62,25;2,97;<LOD;233,04;17,64;4,58;<LOD;3,64;<LOD;8,29;<LOD;48,83;<LOD;300000;99,53;10,63;<LOD;300000;47,46;16,85;72,68;31,92;<LOD;145,68;58678,74;433,42;830,72;72,43;87,32;5,22;36,12;7,17;2438,93;28,02;<LOD;1,4;6479,19;49,1;8579,9;78,83;1001,32;65,09;438;43,49;<LOD;16,84;258,34;21,53;<LOD;13,09;<LOD;0,98;<LOD;10,86;<LOD;6,64;16,94;7,77;164,24;31,73;92,48;26,13;623489,06;3021,59;21,98;2,21;38,26;2,42;<LOD;55,94;<LOD;1,5;<LOD;1,5;<LOD;1,5;56000,21;1244,58;4934,19;139,26;197809,11;1166,51;6215,85;72,68;<LOD;2441,31
660;26.10.2023 11:54;TestAll Geo;330,88;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;312,55;4,48;232,04;3,76;<LOD;4,05;48,22;2,27;3,31;0,69;19,39;3,58;<LOD;2,52;5,77;2,94;<LOD;37,67;0,31;0,17;63,75;7,11;<LOD;43,6;45,87;11,11;128,71;20,42;<LOD;100,18;42188,82;232,49;682,96;46,33;109,26;7;111,88;7,09;3170,98;37,48;2,54;1,36;9784;72,21;19572,09;133,58;2011,4;101,24;241,92;27,44;<LOD;14,82;350,23;18,82;29,89;7,71;<LOD;0,86;<LOD;8,66;<LOD;5,34;32,04;6,84;228,27;26,84;137,04;22,02;618437,75;2631,85;17,14;1,77;33,52;1,92;<LOD;43,14;<LOD;1,5;<LOD;1,5;<LOD;1,5;57144,68;1120,24;7394,87;138,84;202972,14;1043,47;4821,52;57,49;<LOD;2077,65
661;26.10.2023 12:05;TestAll Geo;330,62;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;301,25;3,95;175,39;3;<LOD;3,75;52,27;2,12;3,64;0,63;19,17;3,21;<LOD;1,92;4,27;2,59;<LOD;31,27;0,44;0,15;60,41;6,15;<LOD;34,91;36,92;9,07;102,08;16,94;117,69;58,3;38637,3;202,03;817,92;44,22;109,82;8,69;94,86;6,25;4770,1;45,36;<LOD;3;17066,49;106,11;23381,49;166,32;4030,13;151,7;794,03;28,4;117,52;10;563,32;19,03;89,74;7,68;<LOD;0,84;<LOD;7,33;<LOD;4,35;50,28;6,66;331,43;24,95;206,14;20,34;671662,13;2140,53;16,8;1,6;33,01;1,74;<LOD;40,08;<LOD;1,5;<LOD;1,5;<LOD;1,5;47540,73;907,26;8427,58;128,64;164852,83;859,19;3636,31;44,69;<LOD;1678,56
662;26.10.2023 12:12;TestAll Geo;330,57;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;372,89;4,4;206,14;3,28;<LOD;4,2;76,55;2,48;4,5;0,69;27,32;3,54;<LOD;2,02;4,56;2,84;<LOD;34,73;0,34;0,16;193,14;8,98;<LOD;36,42;33,39;9,23;80,57;17,09;<LOD;95,78;45803,15;222,79;813,95;45,33;68,74;8,23;100,62;6,3;4857,11;45,51;<LOD;2,01;7282,28;69,86;12841,19;123,9;1193,33;96,37;857,08;28,61;68,53;9,7;490,88;18,31;60,55;7,33;<LOD;0,82;<LOD;7,41;<LOD;4,31;45,24;6,49;339,92;25,5;218,66;20,84;659201,81;2040,25;21,19;1,69;34,81;1,86;<LOD;44,42;<LOD;1,5;<LOD;1,5;<LOD;1,5;56913,56;901,13;943,44;67,03;194950,42;948,58;2994,16;38,61;<LOD;1393,51
