Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Si;Si Error;Ti;Ti Error;Al;Al Error;Fe;Fe Error;Mn;Mn Error;Mg;Mg Error;Ca;Ca Error;K;K Error;P;P Error;S;S Error;V;V Error;Cr;Cr Error;Ni;Ni Error;Cu;Cu Error;Zn;Zn Error;Sr;Sr Error;Rb;Rb Error;Nb;Nb Error;Zr;Zr Error;Y;Y Error;Pb;Pb Error;Th;Th Error;U;U Error;Mo;Mo Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;W;W Error;Co;Co Error;Sc;Sc Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Cl;Cl Error;Bal;Bal Error
2207;20.06.2024 12:24;TestAll Geo;330,59;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;257763,14;1054,95;3854,99;44,01;131015,25;1293,93;28843,26;162,94;780,94;39,43;<LOD;1262,19;5147,85;79,24;11680,17;155,4;2440,51;65,86;200,77;88,18;136,15;7,06;61,82;12,23;138,22;15,27;<LOD;12,36;25,83;4,64;99,24;2,16;27,43;1,6;14,28;1,43;444,35;4,26;21,08;1,4;12,74;2,77;3;0,55;<LOD;2,97;<LOD;1,5;<LOD;1,5;<LOD;5,08;<LOD;27,9;0,28;0,13;<LOD;30,41;<LOD;83,33;<LOD;2,34;833,21;18,97;<LOD;8,97;361,96;11,4;25,56;4,61;<LOD;0,51;<LOD;4,61;<LOD;2,48;34,24;4,14;202,67;15,65;127,52;12,92;<LOD;33,96;<LOD;1,5;<LOD;1,5;<LOD;1,5;457,87;21,81;550650,06;2420,71
2208;20.06.2024 14:43;TestAll Geo;330,01;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;214353,45;950,45;3353,49;39,64;98091,08;1048,11;24280,31;151,14;632,37;37,07;<LOD;1162,87;4424,49;64,93;8640,51;121,5;2313,47;64,54;<LOD;134,4;113,49;6,4;21,69;9,75;108,09;15,06;<LOD;12,55;28,26;4,67;90,05;2,09;25,39;1,58;13,25;1,43;423,45;4,21;21,34;1,41;12,26;2,77;<LOD;135,79;<LOD;3;<LOD;1,5;<LOD;1,55;<LOD;4,45;<LOD;28,83;0,31;0,14;<LOD;29,93;<LOD;78,8;<LOD;1,92;979,15;20,95;<LOD;10,01;414,59;12,59;48,68;5,14;<LOD;0,57;<LOD;5,04;<LOD;2,78;38,67;4,53;244,87;17,14;151,98;14,08;<LOD;33,1;<LOD;1,5;<LOD;1,5;<LOD;1,5;688,52;22,86;633937,06;2075,04
2209;20.06.2024 15:07;TestAll Geo;330,42;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;229890,09;1033,34;3584,03;40,88;119053,77;1255,19;26550,11;160,04;852,54;41,32;<LOD;1288,96;3679,66;56,52;8887,63;115,08;1765,19;65,85;151,57;71,37;134,79;6,65;<LOD;13,22;133,75;15,96;<LOD;13,09;27,51;4,79;92,43;2,14;26,88;1,63;14,44;1,49;426,77;4,29;21,8;1,45;10,27;2,81;5,84;0,65;<LOD;3,03;<LOD;1,5;<LOD;1,79;5,06;2,29;<LOD;28,61;0,27;0,14;<LOD;31,67;<LOD;82,42;2,08;1,12;732,72;20,69;<LOD;10,02;375,04;12,79;32;5,19;<LOD;0,58;<LOD;5,25;<LOD;2,91;34,63;4,63;200,05;17,42;116,94;14,31;<LOD;38,61;<LOD;1,5;<LOD;1,5;<LOD;1,5;812,21;26,05;593935;2377,34
2210;20.06.2024 15:18;TestAll Geo;330,08;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;252659,5;1085,64;3169,12;34,71;75988,09;925,25;13607,06;111,82;317,96;29,81;<LOD;1178,67;5043,41;60,21;8041,91;103,82;3159,63;73,19;162,23;66,07;102,29;5,41;72,17;14,24;<LOD;26,84;<LOD;12,58;<LOD;6,69;95,19;2,11;26,55;1,55;14,35;1,4;449,06;4,25;11,99;1,25;6,46;2,56;2,33;0,52;<LOD;2,94;<LOD;1,5;<LOD;1,58;4,75;2,1;<LOD;27,88;0,34;0,14;<LOD;29,19;<LOD;63,48;1,96;1,19;1182,48;21,5;64,53;6,85;489,04;12,93;67,9;5,23;<LOD;0,57;<LOD;4,89;<LOD;2,71;39,23;4,5;287,85;17,4;170,51;14,16;<LOD;30,47;<LOD;1,5;<LOD;1,5;<LOD;1,5;2372,89;32,31;626766,19;2017,27
2211;20.06.2024 15:28;TestAll Geo;330,24;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;284739,72;1149,32;3501,43;37,61;86489,81;994,92;14349,11;114,51;300,26;29,25;<LOD;1191,9;5604,38;69;9405,31;120,5;3334,41;72,63;<LOD;107,76;108,34;5,77;67,95;15,08;<LOD;26,47;<LOD;12,03;<LOD;6,56;94,59;2,1;24,7;1,54;13,91;1,4;400,29;4,04;13,07;1,26;8,42;2,6;2,6;0,53;<LOD;2,92;<LOD;1,5;<LOD;1,5;5,07;2,14;<LOD;27,58;0,42;0,14;<LOD;28,65;<LOD;64,49;2,62;1,36;1040,38;19,72;28,75;6,31;434,02;11,83;55,73;4,83;<LOD;0,53;<LOD;4,62;<LOD;2,52;33,86;4,14;280,85;16,45;189,37;13,57;<LOD;31,03;<LOD;1,5;<LOD;1,5;<LOD;1,5;662,98;22,8;584261,75;2146,38
2212;20.06.2024 15:36;TestAll Geo;330,41;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;290622,59;1138,16;3645,56;38,75;103530,39;1091,63;15965,48;118,94;332,79;29,75;<LOD;1202,96;6088,37;75,94;10630,68;134,1;3273,93;70,41;138,58;80,26;106,56;5,9;<LOD;15,86;<LOD;26,01;<LOD;11,91;<LOD;6,41;93,02;2,06;28,64;1,56;13,22;1,38;486,37;4,33;15,02;1,28;9,12;2,59;2,59;0,53;<LOD;2,93;<LOD;1,5;<LOD;1,5;4,85;2,12;<LOD;27,49;0,37;0,13;<LOD;28,51;<LOD;66,25;3,06;1,5;847,07;18,22;<LOD;8,83;399,4;11,15;36,92;4,5;<LOD;0,5;<LOD;4,42;<LOD;2,38;36,3;4;228,7;15,38;145,6;12,69;<LOD;30,76;<LOD;1,5;<LOD;1,5;<LOD;1,5;514,8;21,36;559271,25;2244,69
2213;20.06.2024 15:48;TestAll Geo;330,56;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;317166;1327,19;1995,64;33,02;76972,73;1126,51;21922,03;158,22;293,82;33,19;<LOD;1637,24;3338,36;43,18;4286,48;71,42;2895,93;91,42;<LOD;196,26;102,75;6,69;<LOD;9,58;72,73;17,44;<LOD;13,93;13,83;4,88;102,99;2,45;27,36;1,76;17,67;1,64;327,29;4,17;17,47;1,5;12,15;3,07;<LOD;151,29;<LOD;3,25;<LOD;1,5;<LOD;2,15;<LOD;5,35;<LOD;36,08;<LOD;0,23;<LOD;37,49;<LOD;85,22;<LOD;1,28;108,54;19,56;<LOD;9,95;215,94;12,82;<LOD;7,84;<LOD;0,58;<LOD;6,23;<LOD;3,68;23,95;4,88;110,34;18,57;58,44;15,4;<LOD;36,84;<LOD;1,5;<LOD;1,5;<LOD;1,5;1093,45;34,2;553975,63;2563,62
2214;20.06.2024 15:58;TestAll Geo;330,52;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;289445,97;1147,15;3589,31;39,57;73989,16;943,46;19350,38;130,26;222,7;27,39;<LOD;1254,84;4787,36;62,01;6580,92;101,58;2610,94;70,72;<LOD;141,69;88,89;5,98;<LOD;13,55;<LOD;26,05;<LOD;12,25;<LOD;6,55;94,82;2,06;26,4;1,54;14,29;1,39;327,72;3,65;15,76;1,29;8,96;2,57;3,23;0,54;<LOD;2,9;<LOD;1,5;<LOD;1,54;<LOD;3,09;<LOD;27,1;0,23;0,13;<LOD;28,49;<LOD;71,12;2,74;1,24;656,76;19,39;<LOD;9,53;373,23;12,16;32,92;4,95;<LOD;0,55;<LOD;4,88;<LOD;2,73;35,99;4,43;189,61;16,15;129,51;13,44;<LOD;32,11;<LOD;1,5;<LOD;1,5;<LOD;1,5;820,84;25,12;589510,25;2097,84
2215;20.06.2024 16:10;TestAll Geo;330,62;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;269221,63;1094,79;3372,5;36,88;83149,21;957,97;22637,86;144,24;351,52;31,34;<LOD;1162,03;4730,87;62,19;7435,35;107,16;2437,98;64,42;<LOD;126,81;87,71;5,56;<LOD;13,54;103,89;14,74;<LOD;12,64;<LOD;6,85;91,14;2,08;28,74;1,61;12,99;1,41;388,47;4,01;15,57;1,32;9,09;2,64;3,17;0,55;<LOD;2,9;<LOD;1,5;<LOD;1,52;4,3;2,16;<LOD;27,09;0,43;0,14;<LOD;29,01;<LOD;77,33;<LOD;1,84;1004,48;21,15;35,55;6,85;488,89;13,13;62,13;5,28;<LOD;0,59;<LOD;4,83;<LOD;2,7;51,97;4,77;225,3;16,51;136,05;13,56;<LOD;33,74;<LOD;1,5;<LOD;1,5;<LOD;1,5;827,47;22,83;597517,06;2072,21
2216;20.06.2024 16:17;TestAll Geo;330,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;278629,72;1124,2;3335,3;35,99;75199,16;899,95;14526,1;113,66;292,71;28,57;<LOD;1170,23;6247,97;69,89;6407,95;100,85;3983,96;75,42;116,34;69,14;102,64;5,54;63,56;14,52;<LOD;25,66;<LOD;11,96;<LOD;6,62;138,46;2,45;22,01;1,48;12,65;1,37;318,04;3,65;15,77;1,28;7,42;2,54;2,75;0,53;<LOD;2,91;<LOD;1,5;<LOD;1,5;<LOD;4,57;<LOD;26,86;0,41;0,13;<LOD;28,26;<LOD;64,7;2,8;1,4;1205,91;20,69;28,03;6,43;465,11;12,23;56,74;4,93;<LOD;0,55;<LOD;4,5;<LOD;2,44;43,62;4,37;218,13;15,66;127,64;12,84;<LOD;31,52;<LOD;1,5;<LOD;1,5;<LOD;1,5;728,94;22,32;603228,31;2027,84
2217;20.06.2024 16:26;TestAll Geo;330,03;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;296475,25;1153,81;3704,04;39,17;105414,7;1120,78;18805,58;128,93;414,04;31,45;<LOD;1255,62;7113,78;79,91;8423,02;120,89;3533,54;73,39;121,91;78,17;114,11;5,99;28,21;10,74;<LOD;25,75;<LOD;12,14;<LOD;6,76;143,38;2,49;27,47;1,58;14,81;1,41;357,53;3,83;17,62;1,32;9,32;2,62;3,73;0,56;<LOD;3,03;<LOD;1,5;<LOD;1,52;4,32;2,12;<LOD;26,72;0,29;0,13;<LOD;28,49;<LOD;70,72;2,86;1,59;906,69;18,57;<LOD;8,82;389,89;11,16;31,29;4,49;<LOD;0,5;<LOD;4,43;<LOD;2,44;39,7;4,08;221,45;15,42;135,12;12,68;<LOD;33,43;<LOD;1,5;<LOD;1,5;<LOD;1,5;650,66;22,35;548498,38;2307,13
2218;20.06.2024 17:11;TestAll Geo;330,14;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;185280,95;929,31;4633,34;56,99;162276,44;1766,53;42411,75;205,11;617,31;39,71;<LOD;1729,73;20312,63;162,62;29437,93;260,06;1294,41;73,17;577,84;139,57;126,96;8,9;214,99;14,21;119,09;16,21;28,98;8,53;139,89;7,63;198,92;3,08;159,66;3,23;16,9;1,59;104,22;2,7;23,26;1,84;24,93;3,34;5,34;0,71;<LOD;4,9;<LOD;1,5;<LOD;1,98;12,65;2,83;<LOD;31,11;0,43;0,15;<LOD;34,64;<LOD;98,36;24,04;3,25;659,75;20,87;33,34;7,22;465,71;13,73;59,36;5,55;<LOD;0,62;<LOD;5,48;<LOD;3,17;39,74;4,83;294,45;19,14;175,1;15,58;<LOD;47;<LOD;1,5;<LOD;1,5;<LOD;1,5;7565,29;64,41;533116,94;3049,42
2219;24.06.2024 10:26;TestAll Geo;330,44;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;184947,63;924,16;4687,81;58;160497,28;1749,68;42676,25;207,42;620,46;40,23;<LOD;1746,9;20939,7;167,74;29799,17;266,09;1493,49;74,63;530,61;141,24;138,76;9,15;215,12;14,53;127,08;16,48;<LOD;14,07;144,62;7,77;196,91;3,09;157,26;3,23;15,41;1,59;104,29;2,72;25,44;1,87;28,1;3,44;4,82;0,7;<LOD;4,86;<LOD;1,5;<LOD;1,95;10,59;2,87;<LOD;31,55;0,36;0,15;<LOD;35,08;<LOD;99,85;27,41;3,38;665,27;20,84;38,48;7,22;451,48;13,59;63,25;5,56;<LOD;0,62;<LOD;5,43;<LOD;3,11;40,94;4,84;292,39;18,92;175,43;15,41;<LOD;46,31;<LOD;1,5;<LOD;1,5;<LOD;1,5;8234,52;67,04;533311,25;3049
2220;24.06.2024 11:02;TestAll Geo;330,21;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;270692,09;1115,88;3267,75;35,56;72538,32;863,87;13881,71;112,63;290,39;29,01;<LOD;1088,88;5980,62;68,59;6338,68;100,44;3671,87;71,7;108,84;68,78;91,72;5,43;52,72;14,58;<LOD;26,11;<LOD;12,05;<LOD;6,28;133,13;2,44;22,71;1,51;13,56;1,4;314,25;3,68;14,99;1,28;7,68;2,57;2,77;0,53;<LOD;2,93;<LOD;1,5;<LOD;1,5;<LOD;4,65;<LOD;26,38;0,32;0,13;<LOD;28,52;<LOD;64,64;2,98;1,38;1329,56;21,11;53,19;6,52;499,21;12,43;70,18;5,02;<LOD;0,55;<LOD;4,55;<LOD;2,47;47,3;4,42;222,41;15,88;157,64;13,24;<LOD;31,17;<LOD;1,5;<LOD;1,5;<LOD;1,5;574,75;20,93;615560,56;1964,7
2221;24.06.2024 11:10;TestAll Geo;330,56;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;230339,41;1015,89;4405,55;45,1;79038,64;976,72;22475,4;144,63;474,32;33,83;<LOD;1247,09;5527,1;64,82;5780,84;95,67;3445,45;77,96;<LOD;100,31;93,04;6,37;35,12;8,71;103,54;15,03;<LOD;12,7;<LOD;7,27;88,83;2,06;24,5;1,58;16,47;1,46;210,96;3,15;17,46;1,34;10,58;2,69;<LOD;138,95;<LOD;3,09;<LOD;1,5;<LOD;1,59;4,65;2,2;<LOD;28,04;0,36;0,14;<LOD;30,15;<LOD;78,22;3,63;1,31;681,21;20,78;46,91;7,22;479,44;13,71;65,67;5,56;<LOD;0,62;<LOD;5,24;<LOD;2,94;43,93;4,87;261,41;17,95;168,63;14,77;<LOD;33,89;<LOD;1,5;<LOD;1,5;<LOD;1,5;1215,81;27,29;636807,13;2061,27
2222;24.06.2024 11:18;TestAll Geo;330,55;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;243495,25;1050,07;4485,58;46,18;89333,23;1074,79;27721,88;162,64;554,58;36,29;<LOD;1356,01;5852,52;66,8;6214,02;98,79;4450,56;86,66;<LOD;101,58;92,56;6,54;44,2;8,73;124,82;15,75;<LOD;13,29;22,75;4,66;94,83;2,15;29,08;1,67;15,95;1,49;247,62;3,4;19,91;1,42;11,74;2,79;4,48;0,61;<LOD;3,1;<LOD;1,5;<LOD;1,71;6,03;2,31;<LOD;29,46;0,36;0,14;<LOD;31,82;<LOD;84,66;2,37;1,33;529,96;20,19;11,68;7,11;443,61;13,53;55,95;5,5;<LOD;0,61;<LOD;5,44;<LOD;3,06;39,05;4,8;265,44;18,45;166,81;15,14;<LOD;37,37;<LOD;1,5;<LOD;1,5;<LOD;1,5;1520,46;29,46;605122,94;2242,41
2223;24.06.2024 11:25;TestAll Geo;330,49;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;253970,78;1061,95;4609,84;47,25;96699,97;1087,21;27448,07;157,17;447,33;33,2;<LOD;1260,86;7189,55;82,61;7378,5;118,81;4571,49;83,23;207,39;84,49;92,94;6,7;44,28;10,59;<LOD;26,81;<LOD;12,09;18,26;4,35;89,83;2,04;28,73;1,62;17,69;1,47;219,45;3,15;19,75;1,37;12,11;2,7;3,81;0,57;<LOD;3,05;<LOD;1,5;<LOD;1,51;5,69;2,23;<LOD;27,16;0,25;0,13;<LOD;30,08;<LOD;82,37;3,26;1,65;431,91;18,11;<LOD;9,63;425,84;12,3;46,75;4,98;<LOD;0,55;<LOD;4,82;<LOD;2,65;44,73;4,49;231,27;16,43;139,04;13,47;<LOD;34,49;<LOD;1,5;<LOD;1,5;<LOD;1,5;1363,99;27,04;587885;2207,28
