Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Mo;Mo Error;Zr;Zr Error;Sr;Sr Error;U;U Error;Rb;Rb Error;Th;Th Error;Pb;Pb Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;Zn;Zn Error;W;W Error;Cu;Cu Error;Ni;Ni Error;Co;Co Error;Fe;Fe Error;Mn;Mn Error;Cr;Cr Error;V;V Error;Ti;Ti Error;Sc;Sc Error;Ca;Ca Error;K;K Error;S;S Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bal;Bal Error;Nb;Nb Error;Y;Y Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Al;Al Error;P;P Error;Si;Si Error;Cl;Cl Error;Mg;Mg Error
1009;24.11.2023 11:25;TestAll Geo;330,01;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;106,5;2,74;199,92;3,11;<LOD;4,85;159,28;3,24;4,56;0,7;27,32;3,43;<LOD;2,01;12,61;2,9;<LOD;30,67;0,33;0,15;146,15;7,79;<LOD;34,47;27,94;8,58;119,36;16,4;<LOD;99,57;42713,1;207,5;648,42;40,54;206,42;11,66;135,15;7,35;4603,12;48,33;24,08;2,71;20868,23;135,53;29004,25;212,91;328,53;108,72;667,74;25,87;34,59;8,94;467,61;17;59,04;6,86;<LOD;0,76;<LOD;6,98;<LOD;4,14;43,6;6,06;287,03;23,44;173,67;19,13;532441,81;3018,39;15,91;1,6;26,34;1,89;<LOD;46,64;<LOD;1,5;<LOD;1,5;<LOD;1,5;163241,95;1739,82;1477,81;72,11;187384,63;922,57;4516,48;49,13;<LOD;1699,71
1010;24.11.2023 11:43;TestAll Geo;330,47;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;434,1;4,81;391,01;4,43;<LOD;4,75;95,38;2,75;6,32;0,77;44,22;4,04;<LOD;2,15;15,74;3,4;<LOD;32,13;0,28;0,16;68,47;6,43;<LOD;35,62;<LOD;14,62;<LOD;29,66;<LOD;99,25;38882,08;204,7;665,72;42,2;43,72;8,48;235,19;7,07;5888,51;49,31;<LOD;2,03;7817,66;69,86;13165,76;121,16;171,2;69,53;1665,83;30,94;21,35;8,92;438,22;16,78;48,06;6,75;<LOD;0,75;<LOD;7,01;<LOD;4,05;41,81;6,03;300,67;24,06;167,96;19,46;572391,94;2383,07;32,92;1,83;27,16;1,84;<LOD;48,71;<LOD;1,5;<LOD;1,5;<LOD;1,5;74330,66;1038,25;6546,2;103,28;266604,19;1112,68;1555,82;30,77;<LOD;1508,13
1011;24.11.2023 11:55;TestAll Geo;330,2;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;354,06;4,08;273,79;3,51;<LOD;3,72;50,22;2;3,79;0,61;21,28;3,12;<LOD;1,69;<LOD;5,59;<LOD;30,06;0,28;0,14;103,11;6,55;<LOD;32,45;30,53;8,29;<LOD;27,84;66,15;42,45;22349,89;146,27;274,12;30,62;79,53;8,18;211,37;6,81;6329,63;49,94;1,9;1,03;4667,21;50,83;7180,5;86,9;174,31;58,81;952,92;25,97;<LOD;11,79;339,75;15,02;22,77;6,12;<LOD;0,68;<LOD;6,63;<LOD;3,8;31,49;5,46;256,78;21,89;147,09;17,79;594903,13;2269,39;28,46;1,76;120,56;2,59;<LOD;37,82;<LOD;1,5;<LOD;1,5;<LOD;1,5;101733,77;1125,22;79,22;49,48;249624,56;1067,21;1310,78;27,91;<LOD;1261,72
1012;24.11.2023 12:01;TestAll Geo;330,31;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;325,62;3,89;296,76;3,57;<LOD;3,63;51;1,97;3,67;0,6;21,96;3,08;<LOD;1,62;<LOD;4,94;<LOD;28,89;0,28;0,14;108,67;6,5;<LOD;31,53;37,39;8,05;<LOD;27,16;<LOD;76,47;21967,54;141,94;316,49;30,95;82,5;9,08;209,33;6,47;6157,17;47,64;3,07;1,2;5774,21;59,32;8721,03;99,5;197,84;65,45;1250,79;25,45;<LOD;11,3;380,67;14,25;31,47;5,76;<LOD;0,64;<LOD;6,21;<LOD;3,47;34,59;5,12;323,13;21,69;178,54;17,44;595187,25;2215,11;27,57;1,71;115,7;2,5;<LOD;36,46;<LOD;1,5;<LOD;1,5;<LOD;1,5;107187,53;1124,1;205,75;45,55;243641,42;1051,49;1147,4;25,05;<LOD;1195,86
1013;24.11.2023 12:11;TestAll Geo;330,52;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;326,34;4,03;321,66;3,82;<LOD;3,92;58,15;2,14;4,25;0,64;25,52;3,28;<LOD;1,68;<LOD;5,68;<LOD;29,32;0,34;0,14;120,44;6,97;<LOD;31,88;39,11;8,27;<LOD;27,11;<LOD;83,7;26390,08;160,06;326,69;32,53;104,72;9,77;203,63;6,53;6196,07;48,39;2,33;1,31;6460,56;65,85;12205,37;119,68;164,15;70,72;1270,74;25,51;<LOD;11,22;383,87;14,26;33,28;5,77;<LOD;0,64;<LOD;6,1;<LOD;3,49;32,9;5,09;293,58;20,99;175,24;17,06;596668,06;2225,18;30,81;1,81;120,46;2,63;<LOD;39,47;<LOD;1,5;<LOD;1,5;<LOD;1,5;98990,81;1096,53;218,89;45,76;241919,48;1057,53;1857,6;29,27;<LOD;1234,09
1014;24.11.2023 12:23;TestAll Geo;330,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;470,34;4,7;249,25;3,46;<LOD;3,87;54,61;2,16;4,82;0,68;38,31;3,7;<LOD;1,78;15,91;3,16;<LOD;30,26;0,33;0,15;113,72;7,2;<LOD;33,32;64,78;9,17;<LOD;28,48;<LOD;100,9;43786,19;210,18;637,89;40,76;188,96;11,35;168,92;7,2;6928,28;54,8;<LOD;2,12;6134,17;71,09;10168,08;123,48;222,84;82,37;589,42;23,14;<LOD;11,83;387,67;14,84;36,85;6,02;<LOD;0,67;<LOD;6,37;<LOD;3,64;35,35;5,33;423,47;22,91;223,04;18,04;530329,56;2574,54;38,05;1,92;128,19;2,74;<LOD;43;<LOD;1,5;<LOD;1,5;<LOD;1,5;132951,53;1354,23;3149,26;72,69;257410,58;1064,06;1808,01;29,17;<LOD;1371,75
1015;24.11.2023 12:29;TestAll Geo;330,22;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;422,84;4,49;217,87;3,25;<LOD;3,78;48,35;2,07;4,32;0,67;43,55;3,83;<LOD;1,88;13,66;3,22;<LOD;31,01;0,46;0,15;103,27;6,93;<LOD;34,12;37,52;8,81;<LOD;29,33;157,39;54,85;35043,5;188,87;878,02;44,18;160,56;9,51;165,57;7,25;6853,27;54,81;<LOD;1,64;4480,59;55,48;8390,72;102,24;308,78;71,63;588,95;24,97;<LOD;12,98;429,88;16,38;53,97;6,67;<LOD;0,74;<LOD;6,86;<LOD;4,02;39,87;5,85;430,79;24,8;232,31;19,61;561793;2499,08;37,49;1,92;125,86;2,72;<LOD;41,47;<LOD;1,5;<LOD;1,5;<LOD;1,5;112774,09;1265,5;2513,35;74,09;254885,89;1074,59;1840,4;32,04;<LOD;1408,25
1016;24.11.2023 12:35;TestAll Geo;330,19;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;477,72;5,03;324,69;4,12;<LOD;4,3;56,97;2,3;4,65;0,71;36,83;3,86;<LOD;1,96;21,61;3,42;<LOD;31,59;0,47;0,16;143,11;8,29;<LOD;36,15;65,38;9,91;116,14;17,76;<LOD;112,5;54893,28;247,13;524,02;42,07;201,85;11,04;182,47;7,65;7070,34;57,31;<LOD;2,43;8896,16;82,8;10016,82;122,41;957,63;102,1;637,09;25,33;<LOD;13,07;458,78;16,67;46,78;6,64;<LOD;0,74;<LOD;6,98;<LOD;3,94;44,55;5,97;405,3;24,6;227,3;19,62;521347,34;2758,31;41,59;2,08;142,6;3,01;<LOD;45,46;<LOD;1,5;<LOD;1,5;<LOD;1,5;124367,98;1400,59;5138,59;95,49;258180,47;1067,17;2248,03;34,32;<LOD;1555,85
1017;24.11.2023 12:41;TestAll Geo;330,17;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;327,61;3,94;263,75;3,44;<LOD;3,55;44,09;1,91;3,4;0,6;29,15;3,32;<LOD;1,67;7,29;2,71;<LOD;28,85;0,25;0,14;96,49;6,36;<LOD;31,14;49,72;8,37;<LOD;27,17;<LOD;79,29;22230,17;145,44;325,9;31,67;85,64;8,74;114,79;5,62;6124,52;46,42;<LOD;1,76;6177,04;59,86;8876,56;98,26;<LOD;130,4;576,78;22,23;<LOD;11,49;424,05;14,56;42,77;5,86;<LOD;0,65;<LOD;6,08;<LOD;3,45;37,57;5,18;348,33;21,43;191,26;17,15;588272,69;2230,77;29,88;1,74;94,15;2,33;<LOD;36,55;<LOD;1,5;<LOD;1,5;<LOD;1,5;104637,23;1113,26;1558,98;57,86;252645,61;1087,18;1269,13;25,66;<LOD;1182,43
1018;24.11.2023 12:59;TestAll Geo;330,03;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;360,38;4,13;269,57;3,5;<LOD;3,66;45,39;1,95;3,51;0,61;28,81;3,34;<LOD;1,76;9,34;2,77;<LOD;29,41;0,34;0,14;110,33;6,75;<LOD;32,38;52,96;8,77;<LOD;28,07;<LOD;81,62;24044,19;152,31;300,76;31,63;61,46;7,48;115,73;5,78;5484,35;46,87;<LOD;1,53;5303,09;51,58;7202,47;83,73;<LOD;146,84;575,66;24,15;<LOD;12,45;413,18;15,75;43,48;6,37;<LOD;0,71;<LOD;6,63;<LOD;3,88;35,01;5,58;317,89;22,82;193,48;18,55;579983,63;2356,79;32,12;1,78;101,92;2,42;<LOD;37,3;<LOD;1,5;<LOD;1,5;<LOD;1,5;104201,83;1158,7;2070,95;67,41;258781,22;1080,52;1335,27;28,21;<LOD;1332,22
