Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Mo;Mo Error;Zr;Zr Error;Sr;Sr Error;U;U Error;Rb;Rb Error;Th;Th Error;Pb;Pb Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;Zn;Zn Error;W;W Error;Cu;Cu Error;Ni;Ni Error;Co;Co Error;Fe;Fe Error;Mn;Mn Error;Cr;Cr Error;V;V Error;Ti;Ti Error;Sc;Sc Error;Ca;Ca Error;K;K Error;S;S Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bal;Bal Error;Nb;Nb Error;Y;Y Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Al;Al Error;P;P Error;Si;Si Error;Cl;Cl Error;Mg;Mg Error
1363;12.12.2023 12:38;TestAll Geo;330,39;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;108,15;2,75;196,7;3,09;<LOD;4,82;159,15;3,25;4,88;0,71;28,45;3,45;<LOD;1,91;11,03;2,88;<LOD;31,2;0,27;0,14;138,51;7,68;<LOD;35,33;<LOD;14,06;115,42;16,32;<LOD;99,5;42755,72;207,83;694,12;41,45;207,75;11,61;130,86;7,31;4615,78;48,32;24,31;2,7;20697,58;134,74;28771,27;211,71;383,95;109,73;635;25,59;32,65;8,9;461,37;16,89;61,52;6,85;<LOD;0,76;<LOD;7,01;<LOD;4,12;41,79;6;276,55;23,3;180,03;19,18;528250,25;3076,69;16,53;1,6;25,9;1,88;<LOD;46,79;<LOD;1,5;<LOD;1,5;<LOD;1,5;165548,16;1779,49;1462,66;73,66;188167,89;931,79;6096,4;57,32;<LOD;1736,4
1364;12.12.2023 12:55;TestAll Geo;330,12;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;367,32;4,18;265,23;3,49;<LOD;3,88;62,89;2,2;4,87;0,66;22,07;3,19;<LOD;1,6;5,52;2,57;<LOD;29,25;0,36;0,14;69,37;5,77;<LOD;30,08;<LOD;12,61;<LOD;26,83;<LOD;77,98;20909,43;142,94;305,8;31,76;164,17;11,05;192,2;6,87;8537,08;60,56;3,26;1,28;5142,69;63,41;13254,51;129,76;<LOD;107,66;1260,99;24,05;<LOD;10,89;414,38;13,7;43,59;5,54;<LOD;0,61;<LOD;5,68;<LOD;3,21;35,12;4,86;316,09;20,3;193,1;16,52;496472,84;2728,21;39,87;1,84;74,73;2,2;<LOD;40,67;<LOD;1,5;<LOD;1,5;<LOD;1,5;162232,09;1489,6;219,11;42,67;286133,31;1170,55;555,8;21,44;<LOD;1245,46
1365;12.12.2023 13:02;TestAll Geo;330,16;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;362,95;4,08;207,8;3,09;<LOD;3,7;56,82;2,09;4,51;0,63;15,99;2,98;<LOD;1,72;4,52;2,4;<LOD;29,35;0,43;0,14;63;5,61;<LOD;32,02;<LOD;13,42;<LOD;28,27;<LOD;57,33;17954,54;131,6;282,82;30,58;105,99;7,79;179,53;6,66;6631,58;52,57;1,6;0,82;2877,96;40,15;7878,93;85,89;<LOD;151,05;1174,69;27,38;18,06;8,51;437,49;16,05;53,04;6,51;<LOD;0,72;<LOD;6,71;<LOD;3,9;36,56;5,66;314,94;23,09;190,34;18,78;583886,06;2418,62;35,24;1,76;61,9;2,02;<LOD;38,05;<LOD;1,5;<LOD;1,5;<LOD;1,5;120397,94;1262,18;<LOD;70,62;247398,42;1092,17;759,74;25,91;<LOD;1278,83
1366;12.12.2023 13:10;TestAll Geo;330,04;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;438,14;4,37;176,35;2,85;<LOD;3,72;64,91;2,18;4,88;0,65;21,52;3,13;<LOD;1,59;7,55;2,57;<LOD;28,59;0,31;0,14;78,68;5,98;<LOD;31,05;33,21;7,89;<LOD;25,8;<LOD;79,14;22774,67;147,07;274,49;30,95;179,09;10,97;165,16;6,86;8673,85;61,15;2,12;1,17;4090,56;58,19;13112,31;129,35;<LOD;107,68;886,93;22,76;<LOD;11,03;412,99;13,89;39,22;5,58;<LOD;0,62;<LOD;5,81;<LOD;3,32;35,63;4,93;330,39;20,54;200,99;16,68;486470,72;2766,67;39,52;1,82;78,16;2,2;<LOD;39,52;<LOD;1,5;<LOD;1,5;<LOD;1,5;166914,33;1532,29;310,03;45,1;290414,38;1167,54;602,06;22,41;<LOD;1273,08
1367;12.12.2023 13:16;TestAll Geo;330,01;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;360,71;4,17;307,65;3,73;<LOD;3,65;38,82;1,88;4,26;0,63;22,96;3,21;<LOD;1,74;4,73;2,57;<LOD;29,71;0,52;0,15;111,83;6,7;<LOD;31,18;<LOD;13,57;<LOD;27,84;123,72;41,19;20221,22;140,06;295,72;31,41;115,17;9,49;189,21;6,87;7275,85;55,14;<LOD;1,87;6007,94;64,09;14294,35;127,37;188,76;70,73;1596,29;27,7;33,64;8,1;434,69;15,12;52,24;6,13;<LOD;0,67;<LOD;6,29;<LOD;3,56;35,22;5,31;362,89;22,65;217,76;18,31;540352,31;2530,39;32,85;1,75;66,76;2,05;<LOD;37,73;<LOD;1,5;<LOD;1,5;<LOD;1,5;123304,89;1306,42;535,69;52,93;276475,63;1150,25;985,8;26,56;<LOD;1335,36
1368;12.12.2023 13:23;TestAll Geo;330,78;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;376,05;4,36;286,7;3,73;<LOD;3,7;40,99;1,99;4,65;0,66;23,73;3,33;<LOD;1,8;<LOD;3,97;<LOD;30,21;0,41;0,15;107,78;6,87;<LOD;33,11;36,36;8,42;<LOD;28,53;122,84;43,75;21493,17;149,13;365,68;34,07;124,8;9,99;191,67;6,7;7376,07;55,42;3,26;1,23;5274,51;61,47;13081,07;124,26;<LOD;104,26;1632,86;26,94;40,43;7,86;432,38;14,61;49,29;5,9;<LOD;0,65;<LOD;6,07;<LOD;3,48;36,28;5,16;369,5;21,99;224;17,78;510627,22;2663,78;33,54;1,82;68,09;2,15;<LOD;39,93;<LOD;1,5;<LOD;1,5;<LOD;1,5;139635,16;1388,48;142,58;44,74;292741,66;1207,52;716,45;23,53;<LOD;1286,52
1369;12.12.2023 14:52;TestAll Geo;330,16;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;367,32;4,36;347,01;4,08;<LOD;4,01;47,68;2,08;4,65;0,67;24,78;3,38;<LOD;1,81;6,2;2,73;<LOD;30,75;0,48;0,15;120,06;7,14;<LOD;33,32;35,42;8,51;98,47;15,78;<LOD;82,82;22856,34;153,63;356,59;34,13;112,6;9,19;169,47;6,4;6888,9;52,35;3,75;1,17;5289,42;58,42;11658,61;113,21;<LOD;96,68;2118,03;30,34;73,43;8,44;470,03;15,66;63,38;6,34;<LOD;0,71;<LOD;6,27;<LOD;3,6;41,69;5,54;387,9;23,11;233,22;18,65;531152;2560,39;32,92;1,82;71,36;2,19;<LOD;40,65;<LOD;1,5;<LOD;1,5;<LOD;1,5;128215,58;1310,79;232,73;46,78;282367,03;1180,79;882,47;24,57;<LOD;1275,4
1370;12.12.2023 15:02;TestAll Geo;330,42;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;337,94;3,95;205,89;3,06;<LOD;3,48;45,08;1,92;3,82;0,61;20,01;3,05;<LOD;1,52;3,77;2,44;<LOD;29,17;0,32;0,14;57,58;5,42;<LOD;30,96;<LOD;13,18;<LOD;27,2;<LOD;73,54;18013,65;131,36;307,65;31,03;104,57;9,5;120,36;5,93;6541,96;49,9;1,97;1,01;3564,24;50,04;9259,48;103,84;<LOD;122,47;617,46;21,83;<LOD;11,16;410,72;14,08;41,81;5,7;<LOD;0,64;<LOD;5,9;<LOD;3,41;35,12;5;330,19;20,48;201,2;16,62;512289,94;2533,21;26,86;1,68;69,77;2,08;<LOD;36,48;<LOD;1,5;<LOD;1,5;<LOD;1,5;130235,51;1289,32;180,67;43,77;312180,63;1235,23;524,93;21,73;<LOD;1219,83
1371;12.12.2023 15:12;TestAll Geo;330,08;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;347,33;3,97;237,91;3,24;<LOD;3,64;51,74;1,99;3,99;0,61;22,12;3,09;<LOD;1,6;4,63;2,49;<LOD;28,42;0,47;0,14;69,21;5,7;<LOD;31,45;32,84;8,07;<LOD;27,77;<LOD;76,66;20945,53;139,74;331,45;31,26;99,67;8,75;149,58;6,42;6872,13;52,19;1,72;0,94;3329,3;46,51;8790,37;97,55;<LOD;141,83;490,09;22,51;<LOD;11,54;381,51;14,72;29,12;5,93;<LOD;0,66;<LOD;6,36;<LOD;3,61;38,44;5,37;313,87;21,72;178,65;17,52;484335,56;2743,77;31,45;1,72;75,5;2,13;<LOD;37,19;<LOD;1,5;<LOD;1,5;<LOD;1,5;143608,67;1445,08;182,27;49,91;321890,63;1244,24;574,18;24,88;<LOD;1395,27
1372;12.12.2023 15:44;TestAll Geo;330,36;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;294,13;3,71;224,67;3,15;<LOD;3,6;48,9;1,96;3,95;0,61;21,34;3,08;<LOD;1,71;<LOD;5,05;<LOD;29,8;0,24;0,14;71,31;5,71;<LOD;30,78;<LOD;13,43;<LOD;27,78;<LOD;75,71;19882,21;136,16;293,92;30,52;72,36;7,83;134,91;6,05;6438,9;49,27;<LOD;1,27;3120,56;42,84;8560,63;91,41;<LOD;142,94;551,04;23,44;<LOD;12,05;408,7;15,33;39,31;6,18;<LOD;0,69;<LOD;6,57;<LOD;3,77;37,33;5,49;313,64;22,43;177,79;18,11;516982,16;2584,87;28,42;1,68;75,24;2,12;<LOD;37,31;<LOD;1,5;<LOD;1,5;<LOD;1,5;126844,41;1323,17;159,8;50,42;307293,31;1218,61;601,05;24,92;<LOD;1354,82
