Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Mo;Mo Error;Zr;Zr Error;Sr;Sr Error;U;U Error;Rb;Rb Error;Th;Th Error;Pb;Pb Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;Zn;Zn Error;W;W Error;Cu;Cu Error;Ni;Ni Error;Co;Co Error;Fe;Fe Error;Mn;Mn Error;Cr;Cr Error;V;V Error;Ti;Ti Error;Sc;Sc Error;Ca;Ca Error;K;K Error;S;S Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bal;Bal Error;Nb;Nb Error;Y;Y Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Al;Al Error;P;P Error;Si;Si Error;Cl;Cl Error;Mg;Mg Error
1097;01.12.2023 13:14;TestAll Geo;330,4;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;348,21;4,26;283,62;3,74;<LOD;3,75;42,37;2,01;4,15;0,66;26,67;3,44;<LOD;1,85;<LOD;5,94;<LOD;31,33;0,4;0,15;100,84;6,8;<LOD;34,22;39,11;8,76;95,71;15,99;<LOD;81,26;21346,64;149,81;445,08;36,61;66,62;9,2;665,74;9,22;8371,87;59,34;<LOD;1,73;5116,81;53,4;6958,62;86,66;860,07;77,4;4074,54;38,08;<LOD;12,57;417,2;15,55;49,07;6,32;<LOD;0,7;<LOD;6,39;<LOD;3,65;36,17;5,54;336,92;23,62;201,71;19,15;620987,75;2200,69;29,74;1,85;116,61;2,66;<LOD;39,79;<LOD;1,5;<LOD;1,5;<LOD;1,5;97895,26;1083,46;2146,14;65,64;221683,55;1011,7;1059,11;24,77;<LOD;1203,87
1098;01.12.2023 13:21;TestAll Geo;330,56;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;392,92;4,41;223,22;3,33;<LOD;3,68;44,12;2,01;3,8;0,64;26,54;3,42;<LOD;1,92;<LOD;5,91;<LOD;31,66;0,39;0,15;98,55;6,78;<LOD;34,43;30,68;8,9;73,97;16,16;<LOD;68,09;23662,49;157,14;244,43;31,72;34,31;5,98;108,75;5,33;4103,27;36,72;1,54;0,76;3543,23;37,92;5331,85;65,68;<LOD;148,64;674,18;26,65;<LOD;13,54;430,5;17,17;53,33;6,99;<LOD;0,78;<LOD;7,33;<LOD;4,34;29,15;5,91;295,19;24,27;172,63;19,71;640974,56;2139,53;30,88;1,84;98,92;2,48;<LOD;38,7;<LOD;1,5;<LOD;1,5;<LOD;1,5;89077,63;1035,31;705,98;56,46;218390,31;1041,04;1049,73;26,38;<LOD;1244,67
1099;01.12.2023 13:27;TestAll Geo;330,5;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;441,56;4,87;226,37;3,53;<LOD;4,09;58,93;2,34;4,13;0,71;49,79;4,27;<LOD;2,35;7,07;3,43;<LOD;35,88;0,38;0,16;135,89;8,08;<LOD;38,67;58,94;10,36;67,25;17,55;<LOD;77,58;28219,73;180,43;320,54;35,84;58,15;5,83;132,15;6,18;4368,01;37,06;1,17;0,72;3232,85;35,92;5557,63;65,65;<LOD;173,31;623,76;27,41;<LOD;13,49;347,93;17,07;29,53;6,99;<LOD;0,76;<LOD;8,03;<LOD;4,73;26,11;6,05;315,32;26,49;178,52;21,37;555155;2651,58;35,72;2,01;109,79;2,77;<LOD;44,24;<LOD;1,5;<LOD;1,5;<LOD;1,5;115160,83;1321,74;491,75;62,8;270220,5;1214,18;1049,69;30,12;<LOD;1462,14
1100;01.12.2023 13:41;TestAll Geo;330,55;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;327,71;4,01;255,35;3,45;<LOD;3,75;53,1;2,07;3,64;0,63;34,52;3,53;<LOD;1,71;<LOD;5,67;<LOD;28,98;0,44;0,15;69,1;5,84;<LOD;31,11;40,77;8,35;<LOD;27,86;<LOD;78,75;21315,07;145,12;282,51;31,57;45,24;7,73;137,71;5,31;5556,05;42,65;<LOD;1,33;3468,88;44,41;8288,89;89,96;<LOD;116,72;1554,93;28;108,93;8,58;524,67;16,07;81,5;6,52;0,73;0,48;<LOD;6,32;<LOD;3,53;46,61;5,64;391,15;22,66;249,85;18,42;632650,94;2031,92;29,01;1,73;72,5;2,16;<LOD;38,15;<LOD;1,5;<LOD;1,5;<LOD;1,5;94459,03;986,94;131,78;40,35;224561,47;996,09;627,51;19,98;<LOD;1034,55
1101;01.12.2023 13:47;TestAll Geo;330,42;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;352,62;4,03;235,27;3,25;<LOD;3,7;56,96;2,09;4,46;0,63;23,93;3,19;<LOD;1,6;<LOD;5,13;<LOD;27,78;0,39;0,14;75,32;5,84;<LOD;28,59;39,44;8,01;<LOD;26,34;<LOD;79,3;23214,67;148,43;331,18;32,01;45,75;8,43;119,42;5,14;5572,22;42,14;1,5;0,99;4001,04;50,32;10778,54;105,59;<LOD;113,09;1049,58;24,35;34,38;7,8;456,77;14,73;54,54;5,95;<LOD;0,66;<LOD;5,89;<LOD;3,27;44,27;5,29;299,32;20,16;185,51;16,45;635357,5;2015,61;30,04;1,72;80,65;2,21;<LOD;38,56;<LOD;1,5;<LOD;1,5;<LOD;1,5;93820,88;984,1;411,44;42,08;219201,92;967,03;674,86;20,12;<LOD;1053,44
1102;01.12.2023 13:54;TestAll Geo;330,51;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;357,49;4,16;313,92;3,77;<LOD;3,79;55,06;2,1;4,29;0,64;29,56;3,38;<LOD;1,71;4,56;2,7;<LOD;28,99;0,28;0,14;75,58;6;<LOD;31,62;52,93;8,77;<LOD;28,39;<LOD;80,31;23612,47;151,21;379,08;33,41;31,68;7,13;157,08;5,64;5387,33;42,8;<LOD;1,36;4071,02;46,38;9839,74;93,97;94,89;53,86;1196,07;28,05;25,52;8,73;468,01;16,63;52,71;6,65;<LOD;0,75;<LOD;6,7;<LOD;3,97;40,83;5,87;295,37;22,76;185,65;18,63;611452,31;2165,76;29,15;1,73;74,28;2,17;<LOD;39,24;<LOD;1,5;<LOD;1,5;<LOD;1,5;93158,73;1046,28;513,8;50,71;239466,69;1040,7;765,28;23,61;<LOD;1200,82
1103;01.12.2023 14:17;TestAll Geo;330,02;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;479;4,53;119,33;2,4;<LOD;2,84;13,18;1,35;5,96;0,67;34,38;3,5;<LOD;1,8;<LOD;5,83;<LOD;29,12;0,3;0,14;86,65;6,12;<LOD;30,78;<LOD;13,08;<LOD;27,86;<LOD;73,53;18129,21;132,55;329,36;31,87;48,23;7,73;124,33;5,72;5906,08;46,4;<LOD;1,33;3400,2;44,6;7817,2;89,29;<LOD;124,97;765,49;24,06;21,3;8,09;441,02;15,29;53,41;6,19;<LOD;0,69;<LOD;6,38;<LOD;3,63;33,27;5,32;407,76;23,04;215,3;18,24;575141,44;2272,99;33,57;1,74;52,07;1,84;<LOD;38,7;<LOD;1,5;<LOD;1,5;<LOD;1,5;106549,61;1109,5;444,54;47,14;273038,72;1156,9;456,9;20,71;<LOD;1145,06
1104;01.12.2023 14:26;TestAll Geo;330,48;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;365,58;4,24;342,94;3,96;<LOD;4,11;68,53;2,3;5,26;0,68;26,58;3,35;<LOD;1,79;6,36;2,71;<LOD;29,55;0,36;0,15;78,52;6,19;<LOD;32,17;<LOD;13,82;<LOD;28,2;<LOD;89,78;31188,46;174,59;338,51;33,6;107,07;8,86;182,4;6,97;7467,4;55,75;<LOD;1,45;3421,31;48,22;9374,83;102,49;<LOD;92,91;1081,74;27,13;<LOD;12,73;426,97;16,09;44,49;6,48;<LOD;0,72;<LOD;6,72;<LOD;3,81;41,64;5,8;331,57;23,15;193,35;18,7;566457,31;2414,99;38,23;1,83;71,88;2,18;<LOD;42,17;<LOD;1,5;<LOD;1,5;<LOD;1,5;116923,52;1230,83;574,03;51,78;253226,08;1062,2;661,69;23,41;<LOD;1276,27
1105;01.12.2023 14:55;TestAll Geo;330,1;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;346,23;4,26;309,52;3,89;<LOD;4,11;63,88;2,3;4,68;0,69;35,24;3,67;<LOD;1,88;4,69;2,93;<LOD;31,82;0,5;0,16;80,35;6,45;<LOD;32,85;<LOD;14,08;107,5;16,47;<LOD;94,52;34126,94;188,36;455,92;37,5;94,43;8,81;160,87;6,71;6287,19;51,24;<LOD;1,58;3995,8;54,22;12160,41;119,25;<LOD;137,94;1424,05;29,24;101,93;9,11;490,37;16,88;73,59;6,87;<LOD;0,76;<LOD;6,98;<LOD;4,03;39,3;5,87;474,92;25,7;286,55;20,58;602202,5;2249,49;34,28;1,84;65,59;2,17;<LOD;42,68;<LOD;1,5;<LOD;1,5;<LOD;1,5;91083,93;1068,73;1211,76;57,42;236759,72;1035,75;980,88;24,97;<LOD;1305,83
1106;01.12.2023 15:02;TestAll Geo;330,25;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;377,21;4,66;476,41;4,92;<LOD;4,47;66,73;2,44;5,21;0,74;43,92;4,04;<LOD;2,08;9,63;3,3;<LOD;32,74;0,53;0,16;104,82;7,24;<LOD;36,06;<LOD;14,83;95,49;17,16;<LOD;82,54;33162,69;191,07;549,9;40,31;72,25;7,84;184,7;6,9;5462,56;52,54;1,91;1,07;5073,42;54,81;11645;108,36;<LOD;88,31;1745,44;32,23;68,45;9,42;482,8;17,64;67,97;7,15;<LOD;0,79;<LOD;7,43;<LOD;4,24;44,89;6,27;435,78;26,65;266,43;21,47;565712,5;2490,58;35,2;1,95;89,09;2,51;<LOD;46,09;<LOD;1,5;<LOD;1,5;<LOD;1,5;99570,84;1188,35;1528,37;65,22;259959,38;1123,9;1827,3;31,61;<LOD;1440,17
1107;01.12.2023 15:41;TestAll Geo;330,56;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;366,09;4,52;533,5;5,05;<LOD;4,36;55,66;2,22;4,82;0,69;32,77;3,66;<LOD;1,98;8,33;2,97;<LOD;31,6;0,33;0,15;91,33;6,58;<LOD;33,31;34,19;8,66;<LOD;29,3;201,03;45,92;22968,35;155,11;1212,79;49,02;76,78;8,53;280,65;6,72;5611,63;45,36;<LOD;2,3;12020,57;81,43;21890,5;143,96;423,18;76,02;2400,46;32,95;80,79;8,89;477,85;16,48;61,95;6,64;<LOD;0,74;<LOD;6,69;<LOD;3,84;38,79;5,75;433,35;24,54;250,1;19,6;606978,63;2280,14;32,01;1,86;102,8;2,54;<LOD;42,48;<LOD;1,5;<LOD;1,5;<LOD;1,5;86070,2;1075,23;2571,06;73,1;225488,53;1010,9;998,52;26,81;<LOD;1367,56
1108;01.12.2023 15:55;TestAll Geo;330,27;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;344,32;5,26;823,06;7,05;<LOD;5,35;62,19;2,7;6,27;0,85;35,79;4,3;<LOD;2,77;6,94;3,45;<LOD;39,07;0,31;0,18;98,49;7,87;<LOD;43,02;25,48;10,87;51,55;19,56;94,67;54,36;26274,13;187,05;426,29;41,08;79,47;15,26;218,15;6,57;2224,43;30,61;<LOD;2,33;21111,57;81,2;11342,36;85,54;213,17;51,49;1682,96;37,03;<LOD;15,11;356,1;19,19;23,73;7,74;<LOD;0,86;<LOD;8,76;<LOD;5,23;22,19;6,69;268,03;28,86;140,44;23,29;608016,5;2629,62;32,36;2,13;92,74;2,81;<LOD;53,21;<LOD;1,5;<LOD;1,5;<LOD;1,5;68008,51;1149,97;2848,99;95,88;215241,27;1129,21;1352,08;37,05;<LOD;1870,26
1109;01.12.2023 16:18;TestAll Geo;330,48;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;424,27;5,24;756,51;6,36;<LOD;4,95;59,85;2,44;4,94;0,75;24,47;3,67;<LOD;2,27;7,38;2,99;<LOD;35,49;0,41;0,17;103,64;7,38;<LOD;39,58;65,1;10,63;80,25;17,98;103,03;42,27;17372,62;143,35;406,76;37,23;18,85;5,43;265,79;6,72;3841,36;37,22;<LOD;1,16;4546,73;42,83;19372,43;105,85;265,63;50,61;2136,55;36,92;<LOD;14,36;377,71;18,17;33,16;7,36;<LOD;0,82;<LOD;7,89;<LOD;4,66;31,54;6,49;280,37;26,52;153,41;21,44;571553,63;2688,27;34,55;2,01;101,4;2,71;<LOD;45,88;<LOD;1,5;<LOD;1,5;<LOD;1,5;109199,91;1324,77;1317,35;74,19;241866,44;1145,95;1066,86;32,13;<LOD;1558,97
1110;01.12.2023 16:38;TestAll Geo;330,15;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;402,07;4,72;483,18;4,89;<LOD;4,41;63,93;2,34;4,14;0,69;34,85;3,75;<LOD;2,04;11,1;3,12;<LOD;31,63;0,27;0,15;124,73;7,51;<LOD;35;53,28;9,64;55,53;16,41;<LOD;75,45;28804,52;175,82;500,97;37,95;20,44;7,11;152,51;6,57;3588,76;43,77;<LOD;3,25;25724,98;112;13020,91;114,14;<LOD;98,3;642,52;26,35;<LOD;12,71;335,76;16,23;20,9;6,6;<LOD;0,73;<LOD;7,38;<LOD;4,3;31,25;5,9;308,2;24,71;165,86;19,82;579567,19;2581,26;36,34;1,96;119,16;2,76;<LOD;42,59;<LOD;1,5;<LOD;1,5;<LOD;1,5;86679,57;1220;4857,78;101,34;230088,42;1052,87;1018,71;31,2;<LOD;1763,06
1111;01.12.2023 16:52;TestAll Geo;330,55;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;381,28;4,21;277,2;3,53;<LOD;3,8;53,06;2,05;4,18;0,63;25,61;3,24;<LOD;1,61;8,78;2,68;<LOD;27,71;0,34;0,14;110,99;6,71;<LOD;31,86;<LOD;13,34;<LOD;27,34;<LOD;81,8;25166,86;155,01;303,37;31,71;124,04;9,17;182,28;6,65;7325,89;53,97;<LOD;1,61;4522,41;53,91;9572,3;103,51;<LOD;134,49;1058,44;26,56;21,82;8,45;465,29;16,1;60,55;6,53;<LOD;0,72;<LOD;6,36;<LOD;3,55;46,56;5,79;321,32;21,76;197,08;17,69;548742,88;2451,9;35,46;1,84;122,56;2,61;<LOD;38,53;<LOD;1,5;<LOD;1,5;<LOD;1,5;128905,35;1280,75;883,81;52,5;264979,97;1103,48;475,7;21,41;<LOD;1249,91
1112;01.12.2023 16:58;TestAll Geo;330,24;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;362,26;4,3;318,72;3,9;<LOD;3,98;55,32;2,16;4,27;0,66;26,5;3,39;<LOD;1,71;8,67;2,8;<LOD;29,58;0,31;0,14;107,08;6,8;<LOD;32,27;37,19;8,51;128,88;16,07;<LOD;80,01;21031,96;146,92;347,63;33,67;64;8,18;166,6;5,8;6237,65;47,53;2,31;1,09;5271,93;54,42;9295,54;97,18;<LOD;120,77;1383,52;27,8;94,33;8,69;530,25;16,43;80,95;6,65;1,12;0,49;<LOD;6,34;<LOD;3,49;53,55;5,87;382,93;22,54;236,4;18,24;560379,44;2388,29;35,46;1,9;116,08;2,66;<LOD;40,16;<LOD;1,5;<LOD;1,5;<LOD;1,5;129527,65;1226,27;1712,95;55,1;256626,03;1108,52;566,4;19,46;<LOD;1103,27
1113;01.12.2023 17:11;TestAll Geo;330,01;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;335,83;4,07;271,63;3,55;<LOD;3,92;68,19;2,29;4,26;0,67;58,51;4,13;<LOD;1,85;13,01;3,4;<LOD;29,7;0,48;0,15;92,89;6,53;<LOD;31,91;102,06;9,78;92,6;15,47;<LOD;86,82;29561,45;170,89;766,67;41,18;115,5;9,64;151,81;6,67;5778,83;49,11;<LOD;1,96;6268,82;68,37;14479,9;134,52;208,74;76,42;939,14;25,53;17,78;8,27;432,8;15,57;51,59;6,31;<LOD;0,7;<LOD;6,53;<LOD;3,78;34,02;5,45;407,62;23,66;219,22;18,77;606396,5;2257,28;35,05;1,85;108,63;2,56;<LOD;42,09;<LOD;1,5;<LOD;1,5;<LOD;1,5;89888,05;1075,26;1753,68;63,63;233120,5;1018,5;1450,13;28,42;<LOD;1359,37
1114;01.12.2023 17:22;TestAll Geo;330,35;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;381,22;4,51;303,35;3,93;<LOD;4,28;72,44;2,46;4,31;0,72;64,89;4,48;<LOD;2,02;9,88;3,64;<LOD;32,89;0,49;0,16;94,05;7,06;<LOD;36,4;163,26;11,82;80,44;16,92;<LOD;94,16;33072,38;189,63;765,7;43,44;86,74;7,67;149,71;6,95;4579,1;46,85;<LOD;1,63;5545,13;56,67;11636,39;108,23;91,58;60,31;678,11;26,57;<LOD;13,04;361,18;16,47;23,06;6,63;<LOD;0,74;<LOD;7,51;<LOD;4,43;30,94;5,9;353,64;25,85;180,85;20,52;604970,19;2405,58;37,5;1,98;117,84;2,79;<LOD;45,02;<LOD;1,5;<LOD;1,5;<LOD;1,5;84305,73;1138,21;2089,68;76,84;233946,89;1096,36;1649,26;33,67;<LOD;1546,88
